,MaxAFs,H,total_m,rec_errors
0,0.02124937815364935,0.22455017301038072,6.0,0.21567289471583262
1,0.0036244758723615947,0.6776822091444092,9.0,0.23365344672938448
2,0.0035534077180015633,0.7406550373798504,10.0,0.2555958703019421
3,0.005543316040082439,0.6792665574914765,7.0,0.5420407045122335
4,0.3972709828725748,0.014545865982912853,8.0,0.126173010051422
5,0.0012792267784805628,0.845620667926906,8.0,0.5940202850855005
6,0.0014924312415606567,0.7704843820733364,5.0,0.0008118069076381573
7,0.0011370904697605004,0.819902650081125,6.0,0.0008118069076381573
8,0.037026508421576294,0.08247053416955019,6.0,0.23365344672938448
9,0.0008528178523203753,0.8547008547008546,6.0,0.0008118069076381573
10,0.0019188401677208444,0.8256172839506173,12.0,0.4681187003664071
11,0.00035534077180015633,0.9073881373569199,6.0,0.29741604599656846
12,0.0014924312415606567,0.8801020408163266,10.0,0.0008118069076381573
13,0.003198066946201407,0.7142290923503765,8.0,0.0008118069076381573
14,0.005685452348802501,0.7213972107438016,9.0,0.28754645472458673
15,0.0013502949328405942,0.8079966680549772,5.0,0.0008118069076381573
16,0.0005685452348802502,0.823045267489712,4.0,0.23365344672938448
17,0.01670101627460735,0.27210670027305195,6.0,0.0008118069076381573
18,0.01115770023452491,0.6144820220719118,10.0,0.4681187003664071
19,0.010518086845284628,0.667211178684562,10.0,0.0008118069076381573
20,0.005330111577002345,0.6175362031342988,6.0,0.23365344672938448
21,0.008670314831923815,0.64626733146643,10.0,0.7025839540034298
22,0.011086632080164877,0.45065071185256367,7.0,0.0008118069076381573
23,0.002345249093881032,0.7911957168352172,8.0,0.0008118069076381573
24,0.0019188401677208444,0.7436224489795918,8.0,0.23365344672938448
25,0.0008528178523203753,0.8365650969529086,4.0,0.0008118069076381573
26,0.0007106815436003127,0.9021092482422932,9.0,0.23365344672938448
27,0.0014213630872006253,0.8104575163398693,7.0,0.4681187003664071
28,0.001563499395920688,0.6640368178829719,4.0,0.11723262681851132
29,0.00042640892616018763,0.9182825484764543,10.0,0.23365344672938448
30,0.004050884798521783,0.7142857142857144,8.0,0.2247810136826578
31,0.000781749697960344,0.8869659275283938,7.0,0.0008118069076381573
32,0.0017767038590007817,0.7187928669410151,5.0,0.11723262681851132
33,0.0019899083220808757,0.8387864366448543,12.0,0.29248125036057804
34,0.0008528178523203753,0.8978052126200274,8.0,0.23365344672938448
35,0.0016345675502807192,0.8544442570416596,13.0,0.5318812996335929
36,0.00042640892616018763,0.91625,5.0,0.0008118069076381573
37,0.0025584535569611257,0.8294611962432032,10.0,0.24462465851566328
38,0.0014213630872006253,0.8461111111111111,10.0,0.23365344672938448
39,0.00561438419444247,0.598698224852071,7.0,0.0008118069076381573
40,0.0008528178523203753,0.8888888888888888,9.0,0.23365344672938448
41,0.10695757231184706,0.0536321287070286,8.0,0.10697420908276634
42,0.0006396133892402814,0.89375,5.0,0.14336732390847384
43,0.0009949541610404379,0.8374830239927569,5.0,0.11723262681851132
44,0.0011370904697605004,0.8177393185505679,6.0,0.23365344672938448
45,0.0006396133892402814,0.909438775510204,11.0,0.08002770508516477
46,0.0009949541610404379,0.8786776859504133,8.0,0.01266192789921572
47,0.0020609764764409066,0.7836934729338383,11.0,0.23365344672938448
48,0.002913794328761282,0.788276627218935,9.0,0.23365344672938448
49,0.0020609764764409066,0.7872577411450212,6.0,0.01266192789921572
50,0.00035534077180015633,0.9088,5.0,0.0008118069076381573
51,0.0006396133892402814,0.9149305555555556,10.0,0.23365344672938448
52,0.003411271409281501,0.7743236212278876,8.0,0.0008118069076381573
53,0.00042640892616018763,0.8958333333333334,4.0,0.0008118069076381573
54,0.006253997583682752,0.6048977294051419,6.0,0.0008118069076381573
55,0.0006396133892402814,0.7933884297520661,2.0,0.0008118069076381573
56,0.008812451140643877,0.7182278903987525,11.0,0.5230880179133628
57,0.001066022315400469,0.88750278458454,8.0,0.0008118069076381573
58,0.00042640892616018763,0.89453125,5.0,0.0008118069076381573
59,0.0002842726174401251,0.8580246913580247,4.0,0.3508860735478958
60,0.0012081586241205315,0.8669135802469137,12.0,0.7410226974721841
61,0.0017056357046407505,0.8521216325586773,11.0,0.0530812010875632
62,0.0009238860066804065,0.892578125,9.0,0.26059995072698605
63,0.0008528178523203753,0.901307966706302,10.0,0.23365344672938448
64,0.0011370904697605004,0.8060486522024983,4.0,0.0008118069076381573
65,0.0037666121810816574,0.7446625685769053,8.0,0.23365344672938448
66,0.00021320446308009382,0.8622222222222222,4.0,0.23365344672938448
67,0.0013502949328405942,0.8020833333333333,8.0,0.7663465532706155
68,0.001847772013360813,0.8216888888888889,11.0,0.5318812996335929
69,0.00042640892616018763,0.9131985731272295,6.0,0.0008118069076381573
70,0.0009949541610404379,0.9164946519046726,14.0,0.4681187003664071
71,0.00035534077180015633,0.87,3.0,0.0008118069076381573
72,0.0008528178523203753,0.7978395061728395,4.0,0.11723262681851132
73,0.0012081586241205315,0.8083900226757369,4.0,0.0008118069076381573
74,0.001066022315400469,0.8976124885215795,12.0,0.7512501702645906
75,0.0009949541610404379,0.8548760330578512,7.0,0.23365344672938448
76,0.0002842726174401251,0.885,6.0,0.23365344672938448
77,0.0005685452348802502,0.8368055555555556,3.0,0.0008118069076381573
78,0.002132044630800938,0.7207739854877722,7.0,0.6095054945552878
79,0.13673512898870016,0.06235024649607557,12.0,0.5739399185822527
80,0.010802359462724754,0.5793832241020169,11.0,0.295478217999269
81,0.0019188401677208444,0.6536894522408327,5.0,0.0008118069076381573
82,0.002132044630800938,0.7130394857667586,6.0,0.0008118069076381573
83,0.00042640892616018763,0.9276859504132231,10.0,0.0530812010875632
84,0.00390874848980172,0.8266517278806764,10.0,0.630946079914775
85,0.006253997583682752,0.6052880500878337,9.0,0.11723262681851132
86,0.0033402032549214697,0.5613425925925927,5.0,0.0008118069076381573
87,0.0005685452348802502,0.858710562414266,4.0,0.2663465532706155
88,0.0007106815436003127,0.8887566924449732,9.0,0.23365344672938448
89,0.0007106815436003127,0.9217952163396936,10.0,0.23365344672938448
90,0.0011370904697605004,0.876734693877551,11.0,0.23365344672938448
91,0.0019899083220808757,0.826875,10.0,0.05145855288839396
92,0.0028427261744012507,0.6698319941563184,5.0,0.0008118069076381573
93,0.00042640892616018763,0.8541666666666667,2.0,0.0008118069076381573
94,0.0016345675502807192,0.8264046359284455,7.0,0.23365344672938448
95,0.0017056357046407505,0.7841977962913195,4.0,0.0008118069076381573
96,0.006396133892402814,0.6480756299197026,7.0,0.1441791308161129
97,0.00042640892616018763,0.8964497041420119,4.0,0.0008118069076381573
98,0.025229194797811102,0.14789688888888908,5.0,0.02694650399760068
99,0.004690498187762064,0.7024253322222709,8.0,0.2143436334792721
100,0.0013502949328405942,0.8673469387755102,9.0,0.5065574438351614
101,0.0019188401677208444,0.6805497709287798,5.0,0.23365344672938448
102,0.0014213630872006253,0.86474609375,8.0,0.5
103,0.0009949541610404379,0.8555976203353164,6.0,0.29741604599656846
104,0.0007106815436003127,0.8522448979591837,6.0,0.0008118069076381573
105,0.009594200838604221,0.3427928581797066,6.0,0.0008118069076381573
106,0.00021320446308009382,0.9201388888888888,5.0,0.0008118069076381573
107,0.15542605358538839,0.1269448695117843,10.0,0.29741604599656846
108,0.010304882382204535,0.609954833984375,7.0,0.6508046425650402
109,0.00035534077180015633,0.9169550173010381,6.0,0.0008118069076381573
110,0.0019899083220808757,0.7903193810751835,8.0,0.23365344672938448
111,0.006040793120602658,0.6234092852472208,11.0,0.5049347956359913
112,0.0020609764764409066,0.8293877551020409,9.0,0.23365344672938448
113,0.002416317248241063,0.68798828125,5.0,0.0008118069076381573
114,0.0012792267784805628,0.7920918367346939,7.0,0.5269465039976007
115,0.0025584535569611257,0.7565919829294315,9.0,0.26059995072698605
116,0.001066022315400469,0.8838383838383839,9.0,0.5
117,0.0017056357046407505,0.7901307966706301,7.0,0.0008118069076381573
118,0.0009949541610404379,0.8881199538638984,6.0,0.0008118069076381573
119,0.0020609764764409066,0.770085300535608,5.0,0.1323862584748543
120,0.0006396133892402814,0.876953125,6.0,0.7663465532706155
121,0.00035534077180015633,0.9163237311385459,4.0,0.0008118069076381573
122,0.00042640892616018763,0.8935185185185185,7.0,0.02451204889079328
123,0.004548361879042001,0.46384297520661155,5.0,0.1793716122704203
124,0.006253997583682752,0.5126170252340503,8.0,0.0008118069076381573
125,0.18193447516168004,0.060022956841138564,4.0,0.0008118069076381573
126,0.004903702650842157,0.6214876033057852,8.0,0.5099388760610353
127,0.00035534077180015633,0.896551724137931,4.0,0.0008118069076381573
128,0.0012081586241205315,0.8076052512449071,5.0,0.0008118069076381573
129,0.0012792267784805628,0.8012675418741512,5.0,0.40971387717908936
130,0.0012792267784805628,0.8696128560993426,7.0,0.0008118069076381573
131,0.006680406509842939,0.6529104728182902,8.0,0.0008118069076381573
132,0.0022031127851609694,0.7685185185185186,6.0,0.0008118069076381573
133,0.0014924312415606567,0.8095407618369527,7.0,0.23365344672938448
134,0.0011370904697605004,0.860207100591716,6.0,0.0008118069076381573
135,0.0019188401677208444,0.8521955636034404,12.0,0.3508860735478958
