,MaxAFs,H,total_m,rec_errors
0,0.001563499395920688,0.8568815729309557,11.0,0.17524862354206583
1,0.0005685452348802502,0.9262782401902497,10.0,0.0008118069076381573
2,0.0004974770805202189,0.9135802469135802,7.0,0.23365344672938448
3,0.00042640892616018763,0.8751714677640604,6.0,0.29248125036057804
4,0.005969724966242627,0.4615384615384617,5.0,0.11723262681851132
5,0.001847772013360813,0.734069063723745,5.0,0.11723262681851132
6,0.0012792267784805628,0.832256078793475,8.0,0.23365344672938448
7,0.24013929358254565,0.053383614196661044,9.0,0.739400049273014
8,0.0009238860066804065,0.8727999999999999,9.0,0.7781966742621922
9,0.05458034254850402,0.11168796672482184,9.0,0.4681187003664071
10,0.0035534077180015633,0.764847687924611,9.0,0.20170286230674073
11,0.001563499395920688,0.7372400756143667,6.0,0.26553474636297647
12,0.00021320446308009382,0.9327846364883402,5.0,0.0008118069076381573
13,0.007248951744723189,0.678664186115051,12.0,0.5318812996335929
14,0.0008528178523203753,0.9007134363852557,9.0,0.06295079235954759
15,0.0006396133892402814,0.8937942523948355,7.0,0.11723262681851132
16,0.0009949541610404379,0.7830533235938641,3.0,0.08002770508516477
17,0.012223722549925379,0.5599869282825669,9.0,0.7663465532706155
18,0.02245753677776988,0.506899810964083,13.0,0.0008118069076381573
19,0.0028427261744012507,0.7572839506172839,10.0,0.23365344672938448
20,0.0014213630872006253,0.8945578231292517,12.0,0.3844580892944256
21,0.0013502949328405942,0.823529411764706,6.0,0.23365344672938448
22,0.00035534077180015633,0.901307966706302,5.0,0.0008118069076381573
23,0.0017056357046407505,0.8748086929905112,11.0,0.3954293010807044
24,0.00035534077180015633,0.9112426035502958,4.0,0.0008118069076381573
25,0.0019188401677208444,0.6398865784499054,4.0,0.0008118069076381573
26,0.0022741809395210007,0.8391927083333333,10.0,0.5825589905576862
27,0.00035534077180015633,0.9183673469387755,7.0,0.23365344672938448
28,0.0005685452348802502,0.9224691358024691,7.0,0.0008118069076381573
29,0.002416317248241063,0.80640589569161,11.0,0.4681187003664071
30,0.001563499395920688,0.7884615384615385,6.0,0.0008118069076381573
31,0.00035534077180015633,0.912109375,5.0,0.0008118069076381573
32,0.0019899083220808757,0.7827811942074985,6.0,0.0008118069076381573
33,0.0013502949328405942,0.9040290167630625,14.0,0.5318812996335929
34,0.0009238860066804065,0.816358024691358,5.0,0.11723262681851132
35,0.009736337147324284,0.47142348071598905,8.0,0.23365344672938448
36,0.0007106815436003127,0.82421875,6.0,0.23365344672938448
37,0.0027005898656811884,0.7327416173570019,9.0,0.5902861228209098
38,0.0008528178523203753,0.9247205785667324,11.0,0.0008118069076381573
39,0.0007106815436003127,0.8686868686868687,5.0,0.0008118069076381573
40,0.0009949541610404379,0.890904509952129,9.0,0.0530812010875632
41,0.0002842726174401251,0.8801652892561984,5.0,0.7663465532706155
42,0.0008528178523203753,0.9159970781592404,14.0,0.2875464547245876
43,0.0013502949328405942,0.8166089965397924,7.0,0.41944197472106204
44,0.054509274394143985,0.21291915792393157,6.0,0.23365344672938448
45,0.006325065738042783,0.29245283018867907,2.0,0.0008118069076381573
46,0.008883519295003908,0.41493158834027366,13.0,0.739400049273014
47,0.0037666121810816574,0.5428124999999998,4.0,0.15433853569475264
48,0.0008528178523203753,0.8927707605482398,9.0,0.06295079235954759
49,0.001563499395920688,0.8192627824019024,7.0,0.0530812010875632
50,0.019970151375168787,0.3415359316994576,10.0,0.0008118069076381573
51,0.10972923033188828,0.19166523485228637,12.0,0.01266192789921572
52,0.0006396133892402814,0.8788927335640139,6.0,0.26553474636297647
53,0.008670314831923815,0.4570187471422039,8.0,0.6172326268185113
54,0.017127425200767536,0.37687402518859625,8.0,0.23365344672938448
55,0.0006396133892402814,0.9080578512396694,7.0,0.0008118069076381573
56,0.010233814227844503,0.4675999999999997,8.0,0.0008118069076381573
57,0.007106815436003127,0.5986343969713358,6.0,0.0008118069076381573
58,0.18193447516168004,0.03271473903182154,6.0,0.23365344672938448
59,0.009878473456044347,0.39981481481481496,10.0,0.3508860735478958
60,0.002416317248241063,0.5781416874332502,4.0,0.0008118069076381573
61,0.5961196787719423,0.15736091362959959,9.0,0.29248125036057804
62,0.004050884798521783,0.7550728407908428,10.0,0.23365344672938448
63,0.026082012650131475,0.08639865451388884,4.0,0.11723262681851132
64,0.000781749697960344,0.8825,6.0,0.0008118069076381573
65,0.0002842726174401251,0.888888888888889,5.0,0.7663465532706155
66,0.0013502949328405942,0.9015625,12.0,0.12908274781008888
67,0.0022741809395210007,0.657433056325023,4.0,0.0008118069076381573
68,0.0005685452348802502,0.8366285119667014,4.0,0.0008118069076381573
69,0.005472247885722408,0.5770833333333332,8.0,0.23365344672938448
70,0.0035534077180015633,0.6931519274376418,6.0,0.0008118069076381573
71,0.001847772013360813,0.8437333333333333,11.0,0.26059995072698605
72,0.017056357046407504,0.2747704081632656,6.0,0.23365344672938448
73,0.007462156207803283,0.3542917079424276,7.0,0.0008118069076381573
74,0.006609338355482908,0.6098647242455776,10.0,0.23365344672938448
75,0.00035534077180015633,0.8819444444444444,4.0,0.0008118069076381573
76,0.01513751687868666,0.6094862087614927,10.0,0.23365344672938448
77,0.001847772013360813,0.7691075148213428,7.0,0.6491139264521042
78,0.02458958140857082,0.45759656986268205,10.0,0.23365344672938448
79,0.0012792267784805628,0.8177083333333333,6.0,0.02694650399760068
80,0.0004974770805202189,0.9,5.0,0.0008118069076381573
81,0.013645085637126004,0.39894399999999985,6.0,0.11723262681851132
82,0.0014213630872006253,0.795610425240055,8.0,0.23365344672938448
83,0.00014213630872006254,0.84375,1.0,0.0008118069076381573
84,0.0002842726174401251,0.9035916824196597,5.0,0.02694650399760068
85,0.0016345675502807192,0.7786989795918368,5.0,0.7663465532706155
86,0.0007106815436003127,0.8558310376492195,6.0,0.11723262681851132
87,0.008101769597043566,0.6282018980431678,10.0,0.0008118069076381573
88,0.0004974770805202189,0.8418367346938775,4.0,0.0008118069076381573
89,0.002913794328761282,0.7904955621301775,9.0,0.3827673731814887
90,0.01122876838888494,0.5142707220629299,9.0,0.637488925781545
91,0.0761139933195935,0.11658237871842336,10.0,0.4437803375437346
92,0.02394996801933054,0.4641258369646084,8.0,0.0008118069076381573
93,0.0009949541610404379,0.8607681755829903,8.0,0.02694650399760068
94,0.002345249093881032,0.5488,5.0,0.0008118069076381573
95,0.0024873854026010943,0.8194104308390022,9.0,0.2589773025278159
96,0.08528178523203753,0.07067089781618552,5.0,0.0008118069076381573
97,0.0008528178523203753,0.9002956194571352,9.0,0.26059995072698516
98,0.0007106815436003127,0.870242214532872,5.0,0.0008118069076381573
99,0.00042640892616018763,0.8905325443786982,3.0,0.7663465532706155
100,0.0007106815436003127,0.888888888888889,8.0,0.0008118069076381573
101,0.0008528178523203753,0.8688965782391388,7.0,0.02451204889079328
102,0.001066022315400469,0.8673437980917206,7.0,0.23365344672938448
103,0.002345249093881032,0.6332908163265307,4.0,0.0008118069076381573
104,0.0008528178523203753,0.9079550187421908,10.0,0.5
105,0.007106815436003127,0.3333994315552914,5.0,0.11723262681851132
106,0.0002842726174401251,0.915576694411415,7.0,0.11723262681851132
107,0.00021320446308009382,0.9289940828402367,5.0,0.0008118069076381573
108,0.002629521711321157,0.6022222222222222,5.0,0.23365344672938448
109,0.043493710468339136,0.3098916763804025,11.0,0.03879662498917824
110,0.0019188401677208444,0.8106751222090104,9.0,0.0008118069076381573
111,0.0007106815436003127,0.8948148148148148,9.0,0.5318812996335929
112,0.001563499395920688,0.8482840236686391,10.0,0.23365344672938448
113,0.005401179731362377,0.5429362880886427,9.0,0.5
114,0.00042640892616018763,0.8940832724616509,6.0,0.01266192789921572
115,0.0008528178523203753,0.8928468830795748,8.0,0.0008118069076381573
116,0.004406225570321939,0.5672743055555556,8.0,0.37010544528227296
117,0.005187975268282283,0.6808230452674897,11.0,0.6221674224545026
118,0.0017056357046407505,0.8898375676801333,11.0,0.0008118069076381573
119,0.006964679127283065,0.5869605142332415,5.0,0.27591468005922426
120,0.002416317248241063,0.7465303140978816,8.0,0.23365344672938448
121,0.001066022315400469,0.8943808532778356,10.0,0.02694650399760068
122,0.0013502949328405942,0.8751300728407908,10.0,0.0530812010875632
123,0.006680406509842939,0.3286200378071835,5.0,0.0008118069076381573
124,0.0016345675502807192,0.8938609467455622,15.0,0.4592462673196813
