,MaxAFs,H,total_m,rec_errors
174,0.010944495771444816,0.4439909297052155,5.0,0.8827673731814887
175,0.013574017482765972,0.22332179489902138,4.0,0.0008118069076381573
176,0.0019188401677208444,0.694710537276135,4.0,0.5
177,0.8494065809110938,0.00367762605531452,3.0,0.0008118069076381573
178,0.006325065738042783,0.5000930001860002,4.0,0.0008118069076381573
179,0.48255276810461234,0.012836023561298093,4.0,0.0008118069076381573
180,0.04569682325350011,0.05653015215268231,2.0,0.0008118069076381573
181,0.041574870300618294,0.10939004752571357,5.0,0.0008118069076381573
182,0.027005898656811883,0.21660090115793906,6.0,0.23365344672938448
183,0.001847772013360813,0.7110059171597634,2.0,0.0008118069076381573
184,0.0022031127851609694,0.7583673469387755,4.0,0.0008118069076381573
185,0.003198066946201407,0.5235018935174871,3.0,0.0008118069076381573
186,0.008172837751403596,0.5764500896442011,5.0,0.0008118069076381573
187,0.0005685452348802502,0.875,4.0,0.0008118069076381573
188,0.0022741809395210007,0.5664306538942108,1.0,0.0008118069076381573
189,0.01293440409352569,0.5851308377582422,5.0,0.0008118069076381573
190,0.0005685452348802502,0.8669410150891632,3.0,0.14830211954446604
191,0.018761992751048256,0.20375273922571213,5.0,0.0008118069076381573
192,0.02288394570393007,0.2141045767419394,6.0,0.7663465532706155
193,0.0024873854026010943,0.4574652777777778,3.0,0.3827673731814878
194,0.006040793120602658,0.73220904733257,6.0,0.02694650399760068
195,0.001847772013360813,0.7426470588235294,5.0,0.23365344672938448
196,0.0002842726174401251,0.9141274238227147,1.0,0.0008118069076381573
197,0.00035534077180015633,0.89,3.0,0.3954293010807044
198,7.106815436003127e-05,0.8999999999999999,0.0,0.0008118069076381573
199,0.0011370904697605004,0.6933333333333334,2.0,0.0008118069076381573
200,0.01009167791912444,0.5996969176209594,6.0,0.0008118069076381573
201,0.000781749697960344,0.7372400756143667,2.0,0.0008118069076381573
202,0.9998578636912799,0.003976179038314376,7.0,0.23365344672938448
203,0.002913794328761282,0.6928069226608977,6.0,0.7663465532706155
204,0.030914647146613603,0.16779399549068463,9.0,0.23365344672938448
205,0.0002842726174401251,0.8950617283950617,3.0,0.0008118069076381573
206,0.743159690142847,0.0030566594401324476,3.0,0.0008118069076381573
207,0.5561793760216047,0.1311608262859042,7.0,0.0008118069076381573
208,0.0004974770805202189,0.878698224852071,4.0,0.0008118069076381573
209,0.07810390164167437,0.035405990124273035,2.0,0.7663465532706155
210,0.0009949541610404379,0.7664359861591695,3.0,0.6172326268185113
211,0.0009238860066804065,0.8414814814814815,5.0,0.6491139264521042
212,0.6253286902139151,0.007913641164005947,4.0,0.0008118069076381573
213,0.001847772013360813,0.8316289262235208,7.0,0.23365344672938448
214,7.106815436003127e-05,0.9444444444444444,0.0,0.0008118069076381573
215,0.0002842726174401251,0.9224952741020794,2.0,0.0008118069076381573
216,0.018264515670528038,0.1905472150227393,5.0,0.7663465532706155
217,0.000781749697960344,0.8195918367346938,5.0,0.23365344672938448
218,0.0011370904697605004,0.8223593964334706,5.0,0.14336732390847384
219,0.002629521711321157,0.6818017147687476,3.0,0.0008118069076381573
220,0.0036244758723615947,0.6927409926665957,10.0,0.4681187003664071
221,0.13574017482765974,0.4554457709913844,10.0,0.17524862354206583
222,0.0002842726174401251,0.9131944444444444,4.0,0.14336732390847384
223,0.00021320446308009382,0.863905325443787,3.0,0.23365344672938448
224,0.0038376803354416887,0.7325909744791944,5.0,0.0008118069076381573
225,0.001066022315400469,0.723155588020453,2.0,0.38357918008912684
226,0.009309928221164096,0.508384423728339,8.0,0.7663465532706155
227,0.0027716580200412193,0.7090571765896441,5.0,0.0008118069076381573
228,0.0008528178523203753,0.8770661157024794,3.0,0.0008118069076381573
229,0.012223722549925379,0.341503515413737,2.0,0.0008118069076381573
230,0.046123232179660294,0.2145550465083993,4.0,0.2663465532706155
231,0.16438064103475233,0.275963623418234,5.0,0.0008118069076381573
232,0.012721199630445598,0.4501124531445231,4.0,0.0008118069076381573
233,0.010162746073484472,0.541694214876033,6.0,0.0008118069076381573
234,0.0009238860066804065,0.7407407407407407,2.0,0.7663465532706155
235,0.0012792267784805628,0.8171900826446281,7.0,0.23365344672938448
236,0.0002842726174401251,0.8996539792387543,1.0,0.38357918008912684
