,MaxAFs,H,total_m,rec_errors
0,0.002629521711321157,0.8131487889273356,9.0,0.11723262681851132
1,0.008101769597043566,0.5195238786471184,9.0,0.0008118069076381573
2,0.0030559306374813447,0.845654432132964,12.0,0.14336732390847384
3,0.00042640892616018763,0.9313142239048134,8.0,0.0008118069076381573
4,0.002132044630800938,0.6977107180020812,4.0,0.40971387717908936
5,1.0,0.7734375,2.0,0.0008118069076381573
6,0.0013502949328405942,0.8634439741590555,11.0,0.5
7,0.00042640892616018763,0.896551724137931,5.0,0.0008118069076381573
8,0.0007106815436003127,0.8837984173261141,6.0,0.27326187862620177
9,0.003126998791841376,0.5670415224913494,2.0,0.0008118069076381573
10,0.0039798166441617515,0.776918500892326,11.0,0.3877021688174791
11,0.000781749697960344,0.9075333837238599,9.0,0.2463153746286002
12,0.002416317248241063,0.6953981008035062,7.0,0.23365344672938448
13,0.0022741809395210007,0.8149038461538461,6.0,0.3324785087211577
14,0.0007106815436003127,0.8648648648648648,6.0,0.0008118069076381573
15,0.00042640892616018763,0.9197530864197531,6.0,0.11723262681851132
16,0.002416317248241063,0.6539833531510106,4.0,0.0008118069076381573
17,0.001847772013360813,0.6271604938271604,4.0,0.0008118069076381573
18,0.0004974770805202189,0.91,9.0,0.0530812010875632
19,0.002132044630800938,0.7673404676971859,8.0,0.23365344672938448
20,0.0022031127851609694,0.5546875,3.0,0.6381427146658254
21,0.00021320446308009382,0.9417360285374554,6.0,0.0008118069076381573
22,0.000781749697960344,0.7752675386444708,4.0,0.0008118069076381573
23,0.006680406509842939,0.6517949380165289,11.0,0.23365344672938448
24,0.0004974770805202189,0.8771626297577855,4.0,0.12820383860479012
25,0.017269561509487597,0.5598948060486522,7.0,0.5682744144593004
26,0.0004974770805202189,0.9197384066587396,12.0,0.6381427146658254
27,0.0005685452348802502,0.9291508923742564,9.0,0.14336732390847384
28,0.0017767038590007817,0.8530684185226727,12.0,0.2555958703019421
