,selection_6_MaxAFs,selection_6_H,selection_6_total_m,selection_6_rec_errors
91,0.9999998281826161,0.7319470576511828,56412.0,4.66378255471786
92,0.9136660600453476,0.8315493019226361,52870.0,4.939914234826652
93,0.9984614440544944,0.36894310403844777,57518.0,3.797633673070923
94,0.4578242573964613,0.7353099166093566,51402.0,5.598382781779964
95,0.9652115415200531,0.6874777961820637,54300.0,4.677625144317826
96,0.9983738343704646,0.5270917920225657,55867.0,4.924555574697514
97,1.0,0.4483450825611116,59725.0,3.6553224161398354
98,0.9921308067735946,0.21341391872124094,57803.0,4.374031900163178
99,0.9471287670005677,0.42871856882601933,54794.0,4.8637524650451205
100,0.9521939177041294,0.5650595151528867,55406.0,5.011960041934763
101,0.8493961868928817,0.7382442618931904,52654.0,5.088538094317254
102,0.837799467068866,0.3102498658927595,57066.0,4.64407128698387
103,0.999731801654665,0.8446910234221616,54235.0,4.897129082834514
104,0.9978329274734682,0.6970520861542451,54685.0,4.898869478712587
105,0.9371215899307178,0.37657843257325807,55425.0,5.011960041934763
106,0.9999908163608328,0.8448068999242146,55581.0,4.840032057384644
107,0.9981837356169627,0.6195884011989555,55476.0,4.24318981572311
108,0.9945807508500428,0.04107650412714836,59578.0,3.906970141938885
109,0.9872806253898483,0.6388232154890305,54756.0,4.739801100844858
110,0.8604243458119689,0.6944506851311727,53939.0,5.021220790476878
111,0.9758890125678145,0.10610267162164255,58689.0,4.05461481348911
112,0.9999674148331511,0.6170555953010145,57367.0,4.222119858875324
113,0.9479663337925354,0.1934727983357184,56422.0,4.715647333527311
114,0.9833295128306221,0.059437287504851666,60290.0,3.7874363125082446
115,1.0,0.7206877290246347,55668.0,4.54946625157525
116,0.9999887030070113,0.7628768082147712,55736.0,4.7748445605234835
117,0.9999093147847992,0.2588098581901971,56534.0,4.787436312508245
118,0.39821402873991096,0.8823070917287525,51090.0,5.3119733287881985
119,0.42754544683632095,0.8412008383633378,52523.0,5.298217331943391
120,0.9969785913048359,0.18872634362745255,57262.0,4.46159017165828
121,0.9967580293291759,0.49939603079666484,56359.0,4.833979989032077
122,0.9940955471488937,0.12877738639511538,57918.0,4.5156616046293685
123,0.9999985481431064,0.5881775734573087,55214.0,4.857242757239
124,0.9853154554710895,0.7841082959491797,53323.0,5.005450334128643
125,0.9999969588323057,0.8308297932663622,56932.0,4.429142085149994
126,0.9960110188893713,0.08907058676459545,57889.0,4.36481643663593
127,0.9880197665934721,0.7841201710297656,51143.0,5.327497226329015
128,0.9999633943063688,0.42083834489092053,57115.0,4.624721781704746
129,0.998506125165167,0.703436059998035,54574.0,4.653123198078987
130,0.9999996048200172,0.28152240115234983,58772.0,4.257098059927692
131,1.0,0.46993022078762203,55827.0,4.770066182292663
132,0.9744494062536734,0.7948086056823802,53264.0,5.0235250178250475
133,0.9999898799560907,0.7094270107329654,54902.0,4.842898607309667
134,0.999999957045654,0.4423456858806163,58412.0,4.2058706054161945
135,0.9928649652730865,0.28840485026798945,56800.0,4.5156616046293685
136,0.99822315052482,0.62214775605358,54147.0,4.714944354624741
137,0.804236590578856,0.71828932446917,52368.0,5.0792621517047465
138,0.9972419100364693,0.5340345100452308,56101.0,4.696377125263524
139,0.9999641417119886,0.5848647688606092,55658.0,4.950623720334123
140,0.5462796094078849,0.7359792872637685,55407.0,4.891199685590649
141,0.9954426985287802,0.03799183123006278,59614.0,3.6940708897265164
142,0.9999995876382788,0.8145412953137285,53750.0,5.039606873249209
143,0.9999999656365233,0.37433679933464825,57900.0,4.387949607042623
144,0.9998685167470017,0.6028251134896917,54245.0,4.570290314682456
145,0.9999963574714622,0.36334220796813443,58091.0,4.455370483940804
146,0.9956797721550291,0.35903781069898877,55512.0,4.946559805839414
147,0.9992842001879734,0.6765020853152313,53458.0,5.115391495339921
148,0.8647282939598191,0.850670729510206,52765.0,5.192134176193202
149,0.7282533421896031,0.5111595596283827,55787.0,4.989546792187607
150,0.9994031321810807,0.5286871215983147,57141.0,4.214442710283366
151,0.5519576241288032,0.75967892602449,52996.0,5.236498952075523
152,0.9828574961136841,0.5685065545818516,54667.0,4.75019671273035
153,0.8935981504270989,0.2259708717451231,57618.0,4.524520771616748
154,0.9999490561456857,0.6039446904017518,54648.0,5.113168710836881
155,0.9876724549337392,0.37496779213755804,56330.0,4.466709280000469
156,0.9647034001981587,0.21409955015878213,53323.0,5.257098059927692
157,0.9714447067990897,0.5844547254162931,52621.0,4.9260987491689185
158,0.9999996220017555,0.1292271569342709,58851.0,4.075849500529966
159,0.9997798332043228,0.6607911180239774,54756.0,4.875530994237
160,0.8348505481279521,0.5366269527425358,54697.0,4.882713342365715
161,0.9672359368910282,0.8055387185144508,53014.0,4.956656507836588
162,0.9862199880884163,0.5604998865849987,55185.0,4.680879998220886
163,0.9859899675657747,0.6468662268446838,53396.0,5.122164523991636
164,0.817949387529874,0.5225866336435958,53883.0,5.0523712275637145
165,0.9947356184489844,0.29778657391349217,56895.0,4.769573064677825
166,0.9967837332098012,0.5411988920103472,54893.0,4.632107660473972
167,0.9320698925283123,0.3400955132053053,55306.0,4.85443758680093
168,0.6609802128485779,0.8867803768030811,52170.0,5.326681753090739
169,0.9695467346591582,0.799415300040891,55694.0,4.867293759922493
170,0.9999999484547848,0.15155592857463274,57996.0,4.403674690340782
171,0.9999757737488758,0.6065100803752286,53722.0,4.758861364941058
172,0.5236459765690744,0.7008128718421456,54272.0,5.0758495005299675
173,0.8829154389491298,0.6182373771699194,53623.0,4.952709775500086
174,0.9999996048200172,0.1278374904116074,59562.0,3.701598576392822
175,0.4618208156537183,0.7821219412122207,51867.0,5.4823219390769875
176,0.616029769835924,0.8894136288220849,53182.0,5.35168357139149
177,0.7773530289776804,0.7171780636388336,54515.0,4.964961133947238
178,0.848145012703619,0.3823872301307184,57358.0,4.36481643663593
179,0.9999970705136052,0.5068046646817606,56809.0,4.632595076326416
180,0.3231895471252001,0.871781881702444,51606.0,5.3196284944962855
181,0.8271431639227961,0.4024109073829364,57296.0,4.517067562434505
182,0.49599418508118764,0.8237968881933301,50558.0,5.630422228545672
183,0.9918732782877971,0.3324238587689816,55351.0,4.764286782008195
184,0.9994831475367439,0.5312311010150974,56602.0,4.124122095388836
185,0.6129971672382014,0.6617449626669341,55185.0,4.733330437397068
186,0.7741504130786293,0.41495264969635237,57952.0,4.374031900163178
187,0.7794167791204285,0.4758276542756853,54392.0,4.951106247844196
188,0.9999907304521408,0.29154588176960405,57072.0,4.411951862319633
189,0.7839906523783216,0.48931329660361955,55693.0,4.769573064677825
190,0.8373853871737653,0.3858624600931644,52640.0,5.172065958470313
191,0.9193242040858225,0.3582753712256155,55314.0,4.889218024990624
192,0.9999999140913081,0.7036797397114269,58144.0,4.147773075667773
193,0.9994553904383815,0.7435286691920316,54938.0,4.770892690746432
194,0.991153311904212,0.6106704650114941,56519.0,4.655322416139835
195,0.9990061223430664,0.38062355153124683,55502.0,4.857242757239
196,0.8363926521024344,0.8591729651668485,53323.0,5.31498162388384
197,0.9999998797278313,0.7241282966152277,55912.0,4.830523590424484
198,0.9755569668826374,0.687790977763272,54488.0,5.0004571056968246
199,0.9908902508986543,0.07054941227155875,58658.0,4.2913521886132155
200,0.9982172915520304,0.8076811066549634,52141.0,5.149237658098762
201,0.974486432899895,0.854551440023769,53017.0,5.113168710836881
202,0.9919415155617969,0.689526278407232,51958.0,4.897129082834514
203,0.9956777533007687,0.24410978883631007,58731.0,4.011639702539171
204,0.9877509153420785,0.7813230495046484,55156.0,5.073206359195149
205,0.999994304253725,0.5724245687923659,55596.0,4.271070990558956
206,0.4963613931939715,0.8109115314003861,53693.0,5.215061554201419
207,0.9989420516406253,0.6732104929263387,55363.0,4.857242757239
208,0.920484675878146,0.4762373434114897,55467.0,4.64407128698387
209,0.9999854470675871,0.32373514731150266,57003.0,4.787436312508245
210,0.5400361007223401,0.6991656244347271,54712.0,5.021220790476878
211,0.9999987629148362,0.29409694402544917,56580.0,4.577180847170673
212,0.966622600375866,0.5875849371932094,54771.0,4.551559043057431
213,0.9789857116405857,0.6106679843802598,52418.0,5.254601445711781
214,0.4373633326943731,0.8308421630635761,53619.0,5.0523712275637145
215,0.99998041281824,0.7222556076057736,54016.0,4.9739815255077975
216,0.9791565153018801,0.5550933671976069,52230.0,4.876411217811533
217,0.999874891171943,0.6052908382696784,56631.0,4.732253854370914
218,0.9830948704203547,0.6716395419181151,54525.0,4.845594603587962
219,0.9999990120500428,0.18413284589010004,57535.0,4.479067085173927
220,0.9982147486547494,0.7414866137758898,53944.0,4.90630532247714
221,0.9999184039244052,0.24610060009776158,57557.0,4.54946625157525
222,0.978229620652044,0.6864847880616691,52502.0,5.340797675473857
223,0.9865507795066911,0.7436327176134245,55182.0,4.959465091936824
224,0.7424594783948961,0.587154399920046,55539.0,4.874297702017763
225,0.6103063867347976,0.9212594898713377,52663.0,5.195494460842761
226,1.0,0.669992270755174,56318.0,4.809818651215259
227,0.9999923025812031,0.6727146483257385,53421.0,4.9554190450245095
228,0.9059749641281813,0.6324556756292852,58239.0,4.0830151309729885
229,0.9988146146870169,0.6041911998754084,55582.0,4.906970141938885
230,0.4818060811103307,0.8718798557813541,50382.0,5.5053285273066574
231,0.772797480043776,0.6640311950972373,53425.0,5.021220790476878
232,0.9946789015305725,0.07759005547680342,58079.0,4.454269904565518
233,0.9263638715738249,0.3345596640460613,57388.0,4.307993117674265
234,0.999993007032477,0.6057012945833329,53680.0,4.113168710836881
235,0.5456293751095389,0.8649663072006506,51256.0,5.52770355317994
236,0.9999998281826161,0.5946853815466517,56974.0,4.585415869681718
237,0.9734617741586431,0.8276283139282185,53966.0,5.109333900124657
238,0.6073458357569965,0.6701250036910451,53438.0,4.891199685590649
239,0.9993435802758351,0.1764490439015206,58126.0,3.989546792187607
240,0.9916519259521713,0.4794140056002665,54145.0,4.688678305246704
241,0.9999313761368867,0.2023101063107543,59396.0,3.7874363125082446
242,0.9998296001095577,0.5758298870477292,57926.0,4.142847411389695
243,0.6323513732165066,0.6624391305819542,56545.0,4.597902639047968
244,0.9497227885442512,0.7472626312035229,54684.0,4.586785461882165
245,0.9999677928313956,0.5959110092010581,53194.0,4.957331331881676
246,0.7108577942512085,0.9515703431314514,52595.0,5.200838403398052
247,0.9997596618434578,0.7351357361012089,53767.0,4.7515388740801825
248,0.7025496763359963,0.5176007776208313,55753.0,4.865523112483807
249,0.999997817919225,0.25357933331566074,57636.0,4.35168357139149
250,0.9999998711369621,0.808301493238951,53825.0,4.7152618975980936
251,0.9999915294029758,0.3640443474620305,56826.0,4.668799822555435
252,0.9999999055004388,0.16921183335392753,57755.0,4.404428664560097
253,0.6617100501408658,0.6021919598027672,53744.0,5.172065958470313
254,0.468806979208387,0.748716676131778,53687.0,5.24318981572311
255,0.5175020961935602,0.7412117331431745,53201.0,5.294330044908474
256,0.5362841245110066,0.8842827120047829,52093.0,5.117614279842961
257,0.98927152496184,0.4458038883431744,56233.0,4.845450152089157
258,0.999978316646157,0.1302049472937935,59665.0,4.034558167190244
259,0.610477276304784,0.5869219248840799,55700.0,4.898618639028417
260,0.7451389361327035,0.8372000755660578,56506.0,4.643172328243635
261,0.5297211901271291,0.8296751014626065,53056.0,5.203354504407123
262,0.9956441286387475,0.30598808292610546,55312.0,4.889218024990624
263,0.9998534311806989,0.32309946778198395,58738.0,3.9361886890195024
264,0.6044560993139529,0.724511125303023,51170.0,5.5071148392501925
265,0.2971481312492721,0.8402266401987781,53583.0,5.18354061429171
266,0.9291317465373664,0.15589764016032515,58236.0,4.37785841627181
267,0.977944996564812,0.6306694264764536,52007.0,5.106413355615302
268,0.9929362265330421,0.5737311231215889,54996.0,4.805131827835677
269,0.9998132602763526,0.40205026646509145,54521.0,4.857242757239
270,0.8034853706131467,0.39225898928721004,54491.0,5.1835678772382074
271,0.9989631336336249,0.0597427110569938,58713.0,4.154933490149876
272,0.5259692139157958,0.8595236376794358,51726.0,5.390810759600694
273,0.9981415802218329,0.6479768058427058,56090.0,4.836978491710848
274,0.9998755870323476,0.8761791612823575,54240.0,5.24318981572311
275,0.8865964116265834,0.7829587904452486,52779.0,5.067755464311045
276,0.9906782540195797,0.6835653082419884,53739.0,5.090583679840472
277,0.9292300862170182,0.472479822919069,53977.0,5.076159997035493
278,0.989500093627588,0.7365781403914987,51404.0,5.14457795231324
279,0.9903170509243616,0.7428226294203751,55055.0,5.048733082541862
280,0.9972831462085956,0.7695149324999859,55087.0,5.036860370160177
281,0.31260520969035954,0.8707850756094039,50700.0,5.582029628240107
282,0.762614971924567,0.8442877958802538,53982.0,4.870202886700772
283,0.9999999914091308,0.5197910604309803,58270.0,4.186507090713519
284,0.852178348471891,0.40610016861978604,55291.0,4.924555574697514
285,0.9994334064041167,0.47515876239104626,56523.0,4.390182265970584
286,0.9987048663330769,0.24801537477958946,57583.0,4.067755464311045
287,0.9992359710483241,0.8095332541812579,54794.0,4.982750470369723
288,0.9663133376757886,0.6323587513516385,55741.0,4.787436312508245
289,0.9639844647188767,0.30788001235393725,55770.0,4.826764057295627
290,0.9999984106891993,0.46144700136311656,59052.0,4.011960041934763
291,0.97462476307564,0.8425165290035157,53857.0,5.007306801525214
292,0.9987805432997977,0.13300749296477854,58373.0,3.9739815255077975
293,0.4523091083737032,0.788503976776175,53527.0,5.193512800242736
294,0.9999991580948191,0.7108510495393905,53909.0,4.978350593723501
295,0.9938502778334347,0.5916547580036028,54600.0,4.696377125263524
296,0.9999450356189035,0.2500808696709873,59447.0,3.6247217817047463
297,0.9344998112886719,0.24642816065121298,55927.0,4.740520764736921
298,0.9999996907287091,0.6743367058658181,57609.0,4.335333239847596
299,0.9033017605431464,0.7113988519373937,52948.0,4.983901580169963
300,0.5577024242668275,0.727619951867591,53514.0,5.13424506879506
301,0.9999980756453007,0.8637036737413608,54963.0,4.338458544935399
302,0.9998660855310202,0.8594573187456938,55170.0,4.609909169613996
303,0.6836639819999986,0.5394848994103809,54971.0,4.843584959453409
304,0.9909754895027869,0.8436933956141275,54205.0,5.010694113630898
305,0.9997854774053826,0.1257515819479058,57512.0,4.6400765215951285
306,0.7375726483631727,0.6976478390333465,53005.0,5.2554671134511395
307,0.9753876666234518,0.09333326466393654,58450.0,4.404428664560097
308,0.9943771300684313,0.908183265105851,53695.0,5.137643841026076
309,0.9125964366947397,0.18762116403610907,57870.0,4.351067754742163
310,0.9432062963992308,0.890603648067461,52861.0,5.343136806012314
311,0.6649694602761516,0.7668655533897946,57311.0,4.141022200554552
312,0.6459420595528159,0.8867432555609933,52057.0,5.598382781779964
313,0.9999970017866516,0.056460067413227844,60266.0,3.677625144317826
314,0.8295843968578828,0.7731042402069722,50999.0,5.2428274702973745
315,0.6766603360265221,0.6068904011793314,51971.0,5.0830151309729885
316,0.999987981373999,0.7135803539152283,55979.0,4.688678305246704
317,0.990845312061906,0.6902109002793276,56051.0,4.805131827835677
318,0.9999999656365233,0.41795543233480725,58519.0,3.9079514273221783
319,0.9927775188155714,0.23849228412935675,55126.0,5.067755464311045
320,0.9999515560886209,0.8363646274739034,54441.0,4.957755471856341
321,0.5025974278233185,0.7679058830472599,53102.0,5.036860370160177
322,0.9938303727895146,0.8238186147891893,53178.0,5.172065958470313
323,0.9936886148569616,0.25405438194195573,58150.0,3.9245555746975143
324,0.9999661777479874,0.654838335792933,54463.0,4.843584959453409
325,0.9242275801316115,0.4359516785747566,54818.0,4.989546792187607
326,0.5697097704565284,0.9120959500921526,53718.0,5.1402564248842175
327,0.9976983085532145,0.7629007893067156,52648.0,5.353771729197778
328,0.9825545047481176,0.08368924187063131,57950.0,4.411951862319633
329,0.9869692493359494,0.5712023560010422,53637.0,4.8219380404815055
330,0.9967452890701627,0.5623070072742584,56458.0,4.5142398327505155
331,0.9957907661850021,0.39678275210294844,56699.0,4.605290958425156
332,0.9142693881978999,0.40709001471882067,54756.0,4.94101470583362
333,0.999999957045654,0.19896570435729488,58378.0,4.214227863174315
334,0.565897426207376,0.7689459199870387,53029.0,5.157513310588389
335,0.9999999914091308,0.8219755873790722,55400.0,4.3626968095296785
336,0.8234301301215143,0.7009397462504667,55778.0,4.916185605466133
337,0.9841926975945231,0.06844295255220378,57860.0,4.335333239847596
338,0.8367543105137196,0.4908807233247292,54611.0,4.9612300484418395
339,0.8512632404945877,0.3695332682469623,58718.0,4.2291781635492285
340,0.9999944846619782,0.7365515023165784,56314.0,4.36166369645527
341,0.5957407484263869,0.6699869043780663,53536.0,4.967199327245993
342,0.8931784349218077,0.31857097175044424,56032.0,4.94101470583362
343,0.9998362752149206,0.37296186086627825,54969.0,4.80616758413327
344,0.9968687570422039,0.6120579887291564,56192.0,4.8834572830228105
345,0.9982503578075542,0.7297608147684884,52465.0,4.959617191391949
346,0.937952369936023,0.17986491726839882,58148.0,4.087457941103725
347,0.9971741968054905,0.2947432506952169,55532.0,4.576148589333625
348,0.9996506780768759,0.3903797694573926,56377.0,4.327497226329015
349,0.607382407087151,0.5493193079482557,58139.0,4.135342167086922
350,0.9614467735044914,0.716482545428361,53165.0,5.005450334128643
351,0.998265443373857,0.6589155359879802,54262.0,5.186507090713519
352,0.9363430595918442,0.3519659563268397,56059.0,4.793476104117817
353,0.9613334513489671,0.8722733065207876,52007.0,5.092048572677822
354,0.9999023046355376,0.1941138974732587,58369.0,4.186507090713519
355,0.42412064528733223,0.7916363562095488,52583.0,5.3854843726841075
356,0.9999861515188609,0.14061153307442886,58129.0,4.186507090713519
357,0.9999999226821773,0.7986295364296854,54964.0,4.7767143090106785
358,0.999619785311258,0.1326062640839013,60607.0,3.748024310719149
359,0.6295779055971206,0.7498033678864824,55179.0,4.852600345781177
360,0.9957392811059287,0.5547590318937025,54577.0,4.857242757239
361,0.93121119219813,0.6492687801366419,54216.0,4.891199685590649
362,0.9999867185162277,0.7540917658419409,52892.0,5.149861395305548
363,0.28773935976392706,0.8700924251297759,51854.0,5.390810759600694
364,0.8554700774570807,0.314659985328576,57341.0,4.52770355317994
365,0.995815421979586,0.7621841146493873,55813.0,4.618003205832917
366,0.9999993986391565,0.6355533798289039,56079.0,4.383988148525759
367,0.9931802673542065,0.8327588722835844,52659.0,5.186507090713519
368,0.9997110375238256,0.054051666867402925,57765.0,4.501752510612336
369,0.999990335272158,0.6114843142662734,56526.0,4.4953205139840655
370,0.9999673976514127,0.4670531679767521,56397.0,4.493945639052992
371,0.9499533760642594,0.4255551924535952,56062.0,4.403674690340782
372,0.9973086954535755,0.8247125245720898,49852.0,5.24318981572311
373,0.9997868519444535,0.426170838922888,54488.0,4.75669893379613
374,0.9653531705895683,0.40604299950478673,56838.0,4.463789746440526
375,0.9653501466036123,0.17735105794783668,55833.0,5.024504734023907
376,0.9754130268693093,0.552016471759319,53767.0,5.142847411389695
377,0.9937277806296123,0.6653953660680528,54153.0,5.140245626207886
378,0.9976343581229422,0.033591586670603246,60328.0,3.677625144317826
379,0.9999954296575894,0.8010630813636406,57693.0,3.852190309380587
380,0.9999996220017555,0.8704115732745623,54193.0,4.957331331881676
381,0.991301882396035,0.5823912254042765,55614.0,4.955981683791499
382,0.9668681274174008,0.28170582604071004,56141.0,4.677625144317826
383,0.9985059791203907,0.1250591327597298,58031.0,4.249697986590814
384,0.6750407510027885,0.5714033174358182,53870.0,5.0523712275637145
385,0.7111506312093889,0.5450964153642341,55873.0,4.752764006220485
386,0.9929798166033272,0.7925026116959648,53187.0,4.9735078993264175
387,0.6769698908161521,0.6298923641672609,54554.0,4.916760078427764
388,0.9999999828182616,0.4806034685199423,56656.0,4.5396690443989804
389,0.2856378957054219,0.8871882551815908,52619.0,5.301132866679492
390,0.8724415715012416,0.23898778409185661,54094.0,5.1890440781319285
391,0.9997228499689659,0.34048529532662386,56045.0,4.916344646652444
392,0.5565844085500556,0.9013259358341875,52712.0,5.366355480033867
393,0.47944418485224094,0.7823280706454405,55428.0,4.908108499507513
394,0.9959726606584247,0.24342190795880847,57300.0,4.118640995398714
395,0.8996612766321992,0.7096644874906217,53107.0,5.011413872234947
396,0.9996937698767477,0.6983228733159861,54541.0,5.03043625400413
397,0.9997254014571162,0.5329136470409378,54540.0,4.542691218692058
398,0.999999957045654,0.3610007906141989,56915.0,4.338458544935399
399,0.9995800009960254,0.5803490592155827,56073.0,4.937179388827431
400,0.9848479489604778,0.7682527092677872,55392.0,4.957331331881676
401,0.9920419428226626,0.8406165601122,54919.0,4.993300894098418
402,0.9998633965889627,0.32167214865911253,58260.0,3.8051318278356767
403,0.9999960739727788,0.2161896995288335,59069.0,3.8742977020177634
404,0.49117108211713756,0.8583564894787892,49542.0,5.070563217860332
405,0.9511905557276068,0.12260110407000357,56542.0,4.826764057295627
406,0.9880645422037059,0.8277211007467488,52983.0,5.1280664843558945
407,0.9999643135293724,0.7334343780482939,53804.0,5.138154630712368
408,0.9999999656365233,0.6374466210328553,56024.0,4.338165932732853
409,0.6358734663591056,0.5948117184592465,54372.0,5.0523712275637145
410,0.999949159236116,0.8420899772989737,53253.0,5.088998872384199
411,0.9741467069776595,0.6900613531741481,52766.0,4.9338463082734005
412,0.5554091690535896,0.8377026628894827,52688.0,5.215061554201419
413,0.9999999312730464,0.8347665333842692,56881.0,4.37785841627181
414,0.9998918753203374,0.2159431668293612,58725.0,3.8988694787125873
415,0.9999820279016484,0.5570130422766246,56293.0,4.732253854370914
416,0.7938087186446268,0.7670921881439172,52358.0,5.200838403398052
417,0.6172473537266422,0.7892689022009146,53913.0,5.140245626207886
418,0.8014921257338653,0.8534199474387881,54666.0,5.067755464311045
419,0.9999150878488968,0.27784683511500585,59283.0,3.7515388740801825
420,0.8793382697441348,0.3496690375256454,57489.0,4.632752583073572
421,0.9978660968194223,0.17970101370048797,58608.0,4.270904411318536
422,0.9999999828182616,0.12316993765709794,61419.0,2.989546792187607
