,1,2,3,4,5
Population 692,913103.0,22287.0,83.0,,
Population 693,946430.0,11306.0,24.0,,
Population 694,601401.0,5921.0,21.0,,
Population 695,123860.0,1301.0,2.0,,
Population 696,240441.0,1162.0,6.0,,
Population 697,110378.0,1274.0,7.0,,
Population 698,325938.0,4036.0,37.0,,
Population 699,142842.0,628.0,,,
Population 700,216771.0,1662.0,2.0,,
Population 701,383928.0,6650.0,51.0,,
Population 702,292467.0,4068.0,144.0,,
Population 703,71303.0,434.0,,,
Population 704,554903.0,21783.0,78.0,,
Population 705,83994.0,449.0,,,
Population 706,155540.0,672.0,,,
Population 707,155278.0,10350.0,791.0,,
Population 708,46854.0,1729.0,74.0,,
Population 709,739988.0,36452.0,126.0,,
Population 710,108047.0,519.0,,,
Population 711,554987.0,6920.0,18.0,,
Population 712,328928.0,3437.0,,,
Population 713,82036.0,1290.0,4.0,,
Population 714,56945.0,1673.0,3.0,,
Population 715,188675.0,1614.0,3.0,,
Population 716,518153.0,9520.0,21.0,,
Population 717,140824.0,10121.0,48.0,,
Population 718,113829.0,1345.0,,,
Population 719,744618.0,21047.0,80.0,,
Population 720,210860.0,3326.0,64.0,,
Population 721,350318.0,3977.0,12.0,,
Population 722,50408.0,293.0,,,
Population 723,179394.0,7379.0,17.0,,
Population 724,757637.0,6936.0,3.0,,
Population 725,267046.0,10845.0,74.0,,
Population 726,155601.0,1112.0,41.0,,
Population 727,766773.0,8738.0,44.0,,
Population 728,117221.0,1343.0,1.0,,
Population 729,323434.0,2056.0,4.0,,
Population 730,107260.0,479.0,2.0,,
Population 731,310061.0,3919.0,11.0,,
Population 732,510708.0,372023.0,12097.0,57.0,
Population 733,56473.0,445.0,,,
Population 734,94060.0,6573.0,15.0,,
Population 735,616272.0,20773.0,32.0,,
Population 736,47649.0,663.0,,,
Population 737,310482.0,2596.0,3.0,,
Population 738,950109.0,26751.0,145.0,,
Population 739,51980.0,366.0,,,
Population 740,957330.0,20871.0,48.0,,
Population 741,288757.0,4851.0,7.0,,
Population 742,282109.0,3182.0,,,
Population 743,135027.0,751.0,2.0,,
Population 744,913474.0,9107.0,78.0,,
Population 745,214006.0,3079.0,17.0,,
Population 746,138513.0,2805.0,3.0,,
Population 747,65688.0,324.0,2.0,,
Population 748,552736.0,11327.0,98.0,,
Population 749,57861.0,157.0,,,
Population 750,111105.0,1031.0,,,
Population 751,242285.0,3174.0,,,
Population 752,772046.0,203565.0,1631.0,,
Population 753,399151.0,5596.0,11.0,,
Population 754,643064.0,16453.0,173.0,,
Population 755,201434.0,3394.0,30.0,,
Population 756,69163.0,909.0,,,
Population 757,133639.0,2349.0,6.0,,
Population 758,944899.0,15556.0,98.0,,
Population 759,37100.0,715.0,1.0,,
Population 760,168157.0,9253.0,23.0,,
Population 761,754347.0,16737.0,22.0,,
Population 762,47827.0,249.0,,,
Population 763,910827.0,53141.0,2191.0,1.0,
Population 764,97432.0,565.0,,,
Population 765,292595.0,15871.0,62.0,,
Population 766,777489.0,16680.0,2256.0,25.0,
Population 767,761007.0,8206.0,25.0,,
Population 768,273066.0,17341.0,45.0,,
Population 769,66362.0,2808.0,9.0,,
Population 770,96399.0,1933.0,3.0,,
Population 771,112809.0,826.0,4.0,,
Population 772,216747.0,1538.0,4.0,,
Population 773,115293.0,931.0,,,
Population 774,59445.0,507.0,,,
Population 775,192149.0,2312.0,5.0,,
Population 776,120412.0,2473.0,6.0,,
Population 777,87247.0,1057.0,9.0,,
Population 778,285423.0,1311.0,2.0,,
Population 779,251631.0,1702.0,1.0,,
Population 780,38846.0,1071.0,6.0,,
Population 781,619400.0,4570.0,1748.0,3.0,
Population 782,123072.0,600.0,3.0,,
Population 783,242082.0,2195.0,9.0,,
Population 784,101693.0,992.0,,,
Population 785,91335.0,4521.0,3.0,,
Population 786,135878.0,1465.0,63.0,,
Population 787,109115.0,1544.0,,,
Population 788,756758.0,7354.0,66.0,,
Population 789,593905.0,10004.0,28.0,,
Population 790,91617.0,523.0,,,
Population 791,48880.0,1129.0,2.0,,
Population 792,162159.0,1359.0,125.0,,
Population 793,617793.0,9192.0,18.0,,
Population 794,151568.0,1157.0,5.0,,
Population 795,113145.0,550.0,,,
Population 796,890196.0,17226.0,49.0,,
Population 797,149445.0,17108.0,40.0,,
Population 798,184971.0,2384.0,,,
Population 799,132750.0,1017.0,2.0,,
Population 800,48838.0,450.0,,,
Population 801,89721.0,601.0,,,
Population 802,253286.0,78237.0,1007.0,,
Population 803,116460.0,1737.0,,,
Population 804,107054.0,1344.0,,,
Population 805,887362.0,12782.0,28.0,,
Population 806,116606.0,7301.0,38.0,,
Population 807,45450.0,1283.0,32.0,,
Population 808,381796.0,8163.0,20.0,,
Population 809,344227.0,8877.0,51.0,,
Population 810,970622.0,20711.0,242.0,,
Population 811,175992.0,2312.0,2.0,,
Population 812,43335.0,261.0,,,
Population 813,249289.0,12815.0,18.0,,
Population 814,191512.0,2793.0,,,
Population 815,288687.0,4167.0,5.0,,
Population 816,423252.0,3841.0,13.0,,
Population 817,258520.0,6043.0,6.0,,
Population 818,41308.0,611.0,,,
Population 819,78961.0,674.0,7.0,,
Population 820,547816.0,3947.0,7.0,,
Population 821,64138.0,856.0,,,
Population 822,286319.0,2268.0,3.0,,
Population 823,302350.0,6362.0,45.0,,
Population 824,82769.0,7803.0,9.0,,
Population 825,205216.0,1768.0,,,
Population 826,73336.0,922.0,1.0,,
Population 827,69536.0,920.0,,,
Population 828,177552.0,1881.0,,,
Population 829,874382.0,13539.0,34.0,,
Population 830,443838.0,4483.0,4.0,,
Population 831,752938.0,10774.0,44.0,,
Population 832,431177.0,5354.0,8.0,,
Population 833,315584.0,4041.0,8.0,,
Population 834,290432.0,190346.0,923.0,,
Population 835,106124.0,670.0,5.0,,
Population 836,723773.0,17060.0,35.0,,
Population 837,93900.0,363.0,55.0,,
Population 838,176062.0,6378.0,21.0,,
Population 839,89911.0,502.0,,,
Population 840,184453.0,13879.0,87.0,,
Population 841,80599.0,395.0,,,
Population 842,450989.0,4554.0,22.0,,
Population 843,398140.0,177673.0,1085.0,6.0,
Population 844,34883.0,349.0,,,
Population 845,59111.0,427.0,,,
Population 846,62574.0,406.0,,,
Population 847,265525.0,10378.0,23.0,,
Population 848,61738.0,582.0,,,
Population 849,128808.0,961.0,8.0,,
Population 850,231348.0,1818.0,3.0,,
Population 851,143805.0,1790.0,13.0,,
Population 852,484457.0,4279.0,3.0,,
Population 853,85688.0,621.0,,,
Population 854,322167.0,14375.0,49.0,,
Population 855,467190.0,22687.0,79.0,,
Population 856,86829.0,340.0,5.0,,
Population 857,974553.0,15630.0,30.0,,
Population 858,72249.0,605.0,1.0,,
Population 859,326159.0,10007.0,131.0,,
Population 860,927689.0,13384.0,30.0,,
Population 861,61327.0,677.0,,,
Population 862,626467.0,5533.0,17.0,,
Population 863,265465.0,2404.0,2.0,,
Population 864,766283.0,52439.0,473.0,4.0,
Population 865,62050.0,799.0,3.0,,
Population 866,33555.0,123.0,,,
Population 867,155137.0,1869.0,3.0,,
Population 868,778290.0,8467.0,35.0,,
Population 869,238786.0,1449.0,,,
Population 870,273876.0,34494.0,218.0,,
Population 871,543470.0,9994.0,18.0,,
Population 872,83280.0,646.0,5.0,,
Population 873,482548.0,7590.0,19.0,,
Population 874,325857.0,4145.0,24.0,,
Population 875,293080.0,4130.0,1.0,,
Population 876,938258.0,28517.0,88.0,,
Population 877,758773.0,12289.0,26.0,,
Population 878,328639.0,3422.0,10.0,,
Population 879,68964.0,2181.0,18.0,,
Population 880,307833.0,2377.0,,,
Population 881,160695.0,1228.0,,,
Population 882,123537.0,3292.0,4.0,,
Population 883,56045.0,375.0,,,
Population 884,900953.0,74397.0,320.0,,
Population 885,76416.0,1147.0,,,
Population 886,74834.0,1048.0,4.0,,
Population 887,879171.0,12987.0,57.0,,
Population 888,92850.0,30464.0,121.0,,
Population 889,50578.0,1222.0,12.0,,
Population 890,169348.0,3785.0,4.0,,
Population 891,78340.0,1531.0,1.0,,
Population 892,222176.0,2110.0,15.0,,
Population 893,317080.0,4244.0,2.0,,
Population 894,448619.0,4803.0,12.0,,
Population 895,66347.0,1074.0,,,
Population 896,49649.0,426.0,,,
Population 897,251526.0,5160.0,4.0,,
Population 898,348785.0,10027.0,52.0,,
Population 899,903606.0,57604.0,300.0,,
Population 900,318585.0,5245.0,11.0,,
Population 901,87758.0,657.0,,,
Population 902,278732.0,2970.0,42.0,,
Population 903,340721.0,6480.0,25.0,,
Population 904,91122.0,376.0,,,
Population 905,38608.0,163.0,,,
Population 906,123937.0,12158.0,46.0,,
Population 907,553211.0,7240.0,11.0,,
Population 908,914818.0,64127.0,254.0,,
Population 909,89675.0,571.0,,,
Population 910,107524.0,1085.0,3.0,,
Population 911,160978.0,1581.0,3.0,,
Population 912,261032.0,2091.0,53.0,,
Population 913,86607.0,1702.0,9.0,,
Population 914,154236.0,24035.0,381.0,,
Population 915,204089.0,2832.0,1.0,,
Population 916,56186.0,493.0,,,
Population 917,102048.0,1463.0,,,
Population 918,126337.0,4026.0,43.0,,
Population 919,183177.0,1302.0,2.0,,
Population 920,117710.0,1681.0,2.0,,
Population 921,46671.0,221.0,,,
Population 922,231136.0,15073.0,46.0,,
Population 923,209539.0,5646.0,53.0,,
Population 924,154096.0,723.0,,,
Population 925,575723.0,16569.0,630.0,,
Population 926,166160.0,1307.0,,,
Population 927,370071.0,12466.0,55.0,,
Population 928,630395.0,5240.0,4.0,,
Population 929,585822.0,7843.0,202.0,,
Population 930,72562.0,788.0,41.0,,
Population 931,95492.0,811.0,,,
Population 932,144663.0,1525.0,,,
Population 933,240604.0,2103.0,6.0,,
Population 934,940344.0,16662.0,135.0,,
Population 935,217093.0,20368.0,431.0,,
Population 936,890896.0,89222.0,493.0,,
Population 937,233813.0,2478.0,2.0,,
Population 938,244669.0,2606.0,53.0,,
Population 939,83550.0,359.0,,,
Population 940,789662.0,12670.0,28.0,,
Population 941,115470.0,1888.0,2.0,,
Population 942,156844.0,1736.0,54.0,,
Population 943,72457.0,764.0,13.0,,
Population 944,100444.0,1243.0,,,
Population 945,107166.0,8388.0,24.0,,
Population 946,117500.0,1676.0,22.0,,
Population 947,447077.0,9956.0,53.0,,
Population 948,230537.0,6448.0,4.0,,
Population 949,104186.0,653.0,,,
Population 950,148228.0,5437.0,1.0,,
Population 951,838682.0,19006.0,143.0,,
Population 952,97515.0,755.0,,,
Population 953,176704.0,12278.0,32.0,,
Population 954,383696.0,16574.0,26.0,,
Population 955,255134.0,6529.0,123.0,,
Population 956,800746.0,172527.0,3764.0,2.0,
Population 957,49378.0,852.0,5.0,,
Population 958,364402.0,6723.0,42.0,,
Population 959,814520.0,34387.0,1665.0,237.0,
Population 960,665783.0,10442.0,35.0,,
Population 961,714824.0,10666.0,15.0,,
Population 962,948777.0,17146.0,369.0,,
Population 963,67028.0,839.0,,,
Population 964,243905.0,99786.0,2508.0,3.0,
Population 965,210882.0,2394.0,,,
Population 966,377741.0,4240.0,25.0,,
Population 967,54805.0,362.0,,,
Population 968,87971.0,617.0,4.0,,
Population 969,130988.0,19196.0,159.0,,
Population 970,201044.0,2068.0,,,
Population 971,356736.0,3285.0,4.0,,
Population 972,196049.0,1970.0,30.0,,
Population 973,333347.0,2324.0,,,
Population 974,350668.0,6105.0,20.0,,
Population 975,190259.0,1589.0,3.0,,
Population 976,659342.0,10269.0,44.0,,
Population 977,81695.0,845.0,3.0,,
Population 978,201503.0,20010.0,101.0,,
Population 979,133777.0,1011.0,2.0,,
Population 980,88646.0,624.0,,,
Population 981,313847.0,6941.0,45.0,,
Population 982,149929.0,2210.0,,,
Population 983,445770.0,8562.0,8.0,,
Population 984,147998.0,1543.0,,,
Population 985,99610.0,642.0,3.0,,
Population 986,127173.0,3882.0,17.0,,
Population 987,76592.0,617.0,,,
Population 988,259610.0,5689.0,8.0,,
Population 989,60042.0,1459.0,2.0,,
Population 990,105709.0,3684.0,13.0,,
Population 991,377234.0,5463.0,3.0,,
Population 992,755584.0,59875.0,385.0,,
Population 993,81431.0,4168.0,20.0,,
Population 994,67874.0,1045.0,,,
Population 995,89299.0,640.0,,,
Population 996,70294.0,1263.0,1.0,,
Population 997,444888.0,19162.0,31.0,,
Population 998,161298.0,1883.0,5.0,,
Population 999,121002.0,609.0,,,
