,selection_0p3_MaxAFs,selection_0p3_H,selection_0p3_total_m,selection_0p3_rec_errors
0,0.992203,0.20986581277405436,1529.0,2.9825729093754507
1,0.463935,0.6245944537089199,1315.0,3.6507187090162248
2,0.996737,0.13405419722116163,1607.0,2.8553388957016566
3,0.274781,0.7335705417057481,1593.0,3.503404328839185
4,0.914,0.18075435102277848,967.0,3.503404328839185
5,0.348877,0.7027394193810891,1444.0,3.322832083197362
6,0.172869,0.8904445473800444,1657.0,3.458046262516268
7,0.985337,0.07847979700307273,1379.0,2.7378695824762076
8,0.409132,0.70572693872879,1310.0,3.503404328839185
9,0.995582,0.05952435253774513,1420.0,2.503404328839185
10,0.616373,0.4973212993549543,1303.0,3.2689390752021623
11,0.998191,0.130257312845229,1796.0,2.9723348361132302
12,0.524132,0.6627974337832521,1112.0,3.503404328839185
13,0.98726,0.17032163565753122,1427.0,3.0344738215651397
14,0.367997,0.6971152727186788,1563.0,3.6980984100527508
15,0.860835,0.2647437821245803,1293.0,3.1422598375555424
16,0.206933,0.7812400174766783,1540.0,3.8000085679281135
17,0.061452,0.919329687600082,1873.0,3.8000085679281135
18,0.582948,0.5967791345062312,1241.0,3.1422598375555424
19,0.45717,0.6654088273428839,1450.0,3.503404328839185
20,0.24411,0.6948634955446432,1833.0,3.503404328839185
21,0.836986,0.27987644456433414,1344.0,3.2689390752021623
22,0.999199,0.5935434180588797,1202.0,2.9723348361132302
23,0.886516,0.26806706223347365,1174.0,3.2689390752021623
24,0.934573,0.2773178433350897,1569.0,3.0597976773635693
25,0.777803,0.34705150642957616,1369.0,3.2689390752021623
26,0.634454,0.5771872706225505,1262.0,3.322832083197362
27,0.968777,0.4122985244761389,1176.0,3.2689390752021623
28,0.342611,0.686565956897618,1455.0,3.503404328839185
29,0.560046,0.5430588071432878,1537.0,3.2689390752021623
30,0.914655,0.07438005771872735,976.0,3.8000085679281135
31,0.995393,0.04981133591500808,1439.0,2.7796897581708357
32,0.259789,0.8377200716396254,1435.0,3.503404328839185
33,0.447195,0.6640408246670355,1170.0,3.503404328839185
34,0.395595,0.6408595358781066,1625.0,3.8000085679281135
35,0.993644,0.18443406626623426,1337.0,2.7378695824762076
36,0.50364,0.6036277842700232,1295.0,3.5991175125290127
37,0.260261,0.7566958984366541,1597.0,3.7378695824762076
38,0.854721,0.2565739293438486,1195.0,3.0344738215651397
39,0.657408,0.49163862005312353,1433.0,3.089804149338679
40,0.357355,0.7278380075106545,1462.0,3.503404328839185
41,0.318312,0.7841487403500541,1453.0,3.503404328839185
42,0.737954,0.41276542326298027,1263.0,3.2689390752021623
43,0.301666,0.6998061608223034,1603.0,3.545224504533813
44,0.988402,0.033408752523637064,1132.0,3.0883668295603393
45,0.50178,0.5719097919472089,1367.0,3.1445682565669273
46,0.98777,0.11405066736973124,1533.0,3.0471357494643545
47,0.916809,0.27164441453472676,1189.0,3.0883668295603393
48,0.710528,0.423944392062507,1082.0,3.2689390752021623
49,0.575425,0.46122959040242584,1408.0,3.2923516860700497
50,0.991003,0.28934406256327927,1522.0,2.7796897581708357
51,0.673801,0.5162101532328426,1531.0,3.0344738215651397
52,0.311967,0.6999027172861755,1390.0,3.7378695824762076
53,0.958675,0.17163645987123777,1568.0,3.0344738215651397
54,0.392522,0.679332093862064,1377.0,3.503404328839185
55,0.427227,0.6923771512952878,1655.0,3.503404328839185
56,0.095095,0.9021173771546082,1700.0,3.7378695824762076
