,selection_0p004_MaxAFs,selection_0p004_H,selection_0p004_total_m,selection_0p004_rec_errors
0,0.0007097947944607484,0.9795909160573429,63385.0,1.361732050025891
1,0.0007102758831355542,0.9825196254990912,63188.0,1.3778584162718097
2,0.004600281589792233,0.8617540010491666,63249.0,1.3676763593321155
3,0.011878251198338196,0.778311210817237,62797.0,1.3648164366359303
4,0.0016912586454104737,0.963069880834618,63728.0,1.4264705361336105
5,0.003939205614524761,0.8801665893702799,62613.0,1.323757455150858
6,0.0033427329755883494,0.9199887880334482,63472.0,1.3917324916715135
7,0.004216931233794775,0.8843790907364942,63154.0,1.3595561033158425
8,0.0036276663341112568,0.8896525000023618,62870.0,1.347410188701902
9,0.0014764697338480856,0.9601698297952456,63176.0,1.404428664560097
10,0.007675941623909839,0.7809572028820033,63385.0,1.3397250015472792
11,0.02033635709879028,0.6690486056652254,63150.0,1.3019779294225682
12,0.003302158300389999,0.9010959212545797,63599.0,1.3407976754738566
13,0.01407415468188153,0.5720737430846909,63331.0,1.4291420851499943
14,0.0007461341711469696,0.9782178829099285,63336.0,1.404428664560097
15,0.006734700222521553,0.8000549641901055,63170.0,1.343136806012314
16,0.034211976793622506,0.510536512465926,62912.0,1.3407976754738566
17,0.0014024937592275063,0.9640582745037339,63305.0,1.378246464241812
18,0.004201252897517623,0.9067921103836746,62600.0,1.4036746903407824
19,0.004839923885929855,0.8783506103195248,63103.0,1.4553704839408041
20,0.0003087558387949856,0.9916225690434768,63075.0,1.4555861331620257
21,0.0017113612793220004,0.9591275523894008,63080.0,1.403776342437805
22,0.19150347229616932,0.11167883871312168,63062.0,1.449327605328481
23,0.0005228746625603228,0.9839584448745902,63194.0,1.4036746903407824
24,0.0007520189165441472,0.9829854920987994,63188.0,1.3329778856322072
25,0.004660666809349549,0.8462761260704442,63042.0,1.3648164366359303
26,0.005605293013199862,0.8675041216986272,63439.0,1.4036746903407824
27,0.00024770053144061824,0.99336631523457,63156.0,1.3330141209253448
28,0.0030751016276200638,0.915452858807339,63143.0,1.3595561033158425
29,0.00021581122499635038,0.9923677213815563,62901.0,1.4008032012162772
30,0.012860196137962727,0.7778887159237293,63129.0,1.347410188701902
31,0.001375406748662103,0.9555024131221588,62736.0,1.3740319001631782
32,0.0004863806502286284,0.9842345269726481,63148.0,1.3435934434106027
33,0.0015616653836346707,0.9603889795644279,63387.0,1.3250714808318644
34,0.0010722951109268923,0.9763118345856335,63278.0,1.325140054619542
35,0.001092397744838419,0.9685545617851373,63313.0,1.2582680441617526
36,0.008704337393260705,0.8301400207392159,63544.0,1.3117267699807797
37,0.004333981826548856,0.8853148568429159,63363.0,1.3648164366359303
38,0.008531016607292736,0.7688281308869059,62981.0,1.3955392210208615
39,0.0011730402339527352,0.9659681009882302,63184.0,1.441747874867012
40,0.008158688336469846,0.8717487415956678,63340.0,1.419445146689018
41,0.0006318326565346356,0.9851813171778997,62996.0,1.416451407320718
42,0.0007865370289614609,0.9789542415632961,62937.0,1.390185146093625
43,0.0013835165291802576,0.9684521185624871,63068.0,1.3816771785430895
44,0.0008792239166843073,0.9706699765838829,62840.0,1.3778584162718097
45,0.000647468038465823,0.9809240972282259,62983.0,1.3873497616478847
46,0.0015558579560602298,0.9630018158157028,63202.0,1.40027500198177
47,0.009587255383697986,0.7122609359761936,62862.0,1.3486409050602113
48,0.0008731501721648845,0.9712360106720744,63367.0,1.323757455150858
49,0.0013559827934168205,0.9725801995072045,63517.0,1.4269087546069343
50,0.0015886922581157233,0.964159461992729,62963.0,1.3509081924313477
51,0.003162204450367486,0.9191447863215395,62834.0,1.405393273299186
52,0.0009280286445695136,0.9756377375205367,63234.0,1.3777459791536018
53,0.0005191891796765429,0.9845832901703989,63440.0,1.3846068442309623
54,0.0021674762973838304,0.9306657389226066,63216.0,1.4291420851499943
55,0.0007928169543415148,0.9848191211245495,63238.0,1.3771287405260502
56,0.0009371263750448583,0.980128927796052,63169.0,1.3740319001631782
57,0.0014617879383973169,0.9628485204920235,63698.0,1.3849741319464446
58,0.0008893181879860354,0.9721295069449967,63397.0,1.3274972263290152
59,0.0007714600535278159,0.9776728918897843,63157.0,1.3829924713464212
60,0.0049182897947080365,0.8348019970670693,63417.0,1.3353332398475963
61,0.005603128114163236,0.8647369313733331,63022.0,1.3778584162718097
62,0.005084377068815534,0.8136034897475946,63344.0,1.35168357139149
63,0.014581247917734387,0.5462340986650275,63105.0,1.449123847241836
64,0.0016841883600646676,0.9576749559541442,63482.0,1.3823079240820118
65,0.02267152716282069,0.6618677568831959,63268.0,1.3413035777198594
66,0.0020837410953600485,0.9437744303904908,63265.0,1.4030229413900663
67,0.0011759353568707629,0.962817386470091,63396.0,1.3398810613276293
68,0.002607010937903247,0.9307610531668477,63105.0,1.404428664560097
69,0.0006369012693584821,0.9836824101082553,63404.0,1.2797843351785545
70,0.0008489325119099301,0.975717685454591,63582.0,1.4395729657554135
71,0.00974750086675427,0.6460050750698071,63427.0,1.330495226853106
72,0.0011968455324864278,0.9669434221037576,63421.0,1.3892915668251256
73,0.005757583351383465,0.8357496632640682,63042.0,1.3797677974074496
74,0.0007691577005841027,0.9773168123235249,63343.0,1.4667092800004689
75,0.01620608196254489,0.6114287545502208,63144.0,1.4805395428486605
76,0.04895521414085934,0.4897841169858488,62823.0,1.4291420851499943
77,0.001226896392923402,0.9645325285583858,63099.0,1.3732827313099722
78,0.03426391718876314,0.5247267130804789,63217.0,1.348245148733339
79,0.0005455201937529656,0.9841035257744424,63619.0,1.306360885957984
80,0.001607050945581079,0.9563833969868983,63287.0,1.3663554800338673
81,0.016509605962001364,0.6744964777900897,63658.0,1.4343429202080316
82,0.0016543522713575172,0.9613909358435825,63504.0,1.3938430366117256
83,0.0017133371792363813,0.9601511615659036,63476.0,1.487091354230488
84,0.0012910959584023927,0.9665498613666623,63254.0,1.3908107596006936
85,0.002004679326177237,0.9520399139738692,63121.0,1.441747874867012
86,0.009574016854271634,0.780690111865429,62903.0,1.3662223944410705
87,0.0007849992633759211,0.9784283361698981,63326.0,1.35168357139149
88,0.00403874801586359,0.8604028928599696,63833.0,1.3384585449353992
89,0.0007868806637291793,0.9805024326046587,63206.0,1.3686164983447142
90,0.004714471423105058,0.8995553217680666,63355.0,1.3586476634158515
91,0.001730372872846021,0.9596387644288297,63337.0,1.4603309556010196
92,0.000993147433052151,0.9674172992032704,63217.0,1.342112574742817
93,0.0007970866163304159,0.976998568502201,63125.0,1.3501287295669968
94,0.0007296225205581003,0.9838234415890802,63314.0,1.4284409598437726
95,0.00887662727492552,0.8361773030319007,63048.0,1.3117267699807797
96,0.000989711085374967,0.9759929899543061,63416.0,1.323757455150858
97,0.0010472269546218348,0.9749603677629108,62975.0,1.4036746903407824
98,0.0007755235346560861,0.9826139307723272,62974.0,1.3843345879362516
99,0.0001798412556854265,0.9935995359796284,63006.0,1.405242896671357
100,0.0008188129245194119,0.9785387832800643,63289.0,1.3778584162718097
101,0.044082017818545156,0.34716971706209765,63398.0,1.3117267699807797
102,0.000953981660401446,0.9752426992280493,63293.0,1.3955392210208615
103,0.005242114018067475,0.8955016434514574,63166.0,1.3135889821244362
104,0.023966171150199778,0.49541791855922623,63038.0,1.3740319001631782
105,0.0058619967755547025,0.8397785494987563,63004.0,1.3632147048808108
106,0.022612198620174107,0.47878699395670876,62860.0,1.3908107596006936
107,0.004922748455819183,0.891563172118955,62711.0,1.441747874867012
108,0.0039638270456317844,0.8958086393633177,63182.0,1.4262645771845825
109,0.003728566092782573,0.9003670666707055,63051.0,1.325140054619542
110,0.0022358682070289858,0.9409169129717488,63223.0,1.4516968759036768
111,0.0016946090843957282,0.9678524664948053,62979.0,1.3832769236696336
112,0.00044492970637259594,0.9910538339775963,63217.0,1.3960259745194161
113,0.004851470014125193,0.9028552238593484,63334.0,1.4948233345758162
114,0.013896306507848871,0.7599693177163777,63269.0,1.4062662008387523
115,0.0005119556678160706,0.9845651056850235,63288.0,1.416294317942695
116,0.002228205151708865,0.9166827043411909,62687.0,1.3334932273771969
117,0.0077875026512496184,0.8192327053385469,63240.0,1.3854091786485832
118,0.006350035463537572,0.7871390413732104,63345.0,1.3595561033158425
119,0.003999736878858358,0.9161160904392411,62791.0,1.375945158217494
120,0.0005148164272573263,0.9872926501525813,62998.0,1.441747874867012
121,0.002762050354228598,0.9054786369712335,63163.0,1.390450794993349
122,0.002157167254352278,0.9470214060214539,62920.0,1.3384585449353992
123,0.0026630234050413473,0.9176536672154413,62830.0,1.3344116404392175
124,0.0014562897821138224,0.9598925459865483,62529.0,1.4021298599122325
125,0.002663092131994891,0.9265911573563617,63042.0,1.4291420851499943
126,0.0009717046235465227,0.9748429876075866,63230.0,1.4790670851739272
127,0.008112108643705616,0.8117163807202106,63121.0,1.3353332398475963
128,0.0031925989455721788,0.9084193753877308,62740.0,1.34451005755683
129,0.0010976553567845105,0.9731039427607125,63335.0,1.3947647686825455
130,0.0012923158618277932,0.9701652665807244,63324.0,1.4088577113367222
131,0.0003017542804027231,0.9907997852170451,62782.0,1.3908107596006936
132,0.00077167482525764,0.9776386387738226,62873.0,1.3196284944962855
133,0.0012404785571174719,0.9720571455373223,63025.0,1.3707117186516662
134,0.0005630026125606394,0.9857595504577713,62883.0,1.361732050025891
135,0.00033637548325035225,0.9890021651714835,63030.0,1.3731085257818574
136,0.0030641912237450043,0.9247394158330152,63121.0,1.3117267699807797
137,0.007235118353011478,0.7628961877834419,63329.0,1.3588268628341087
138,0.01154273480200714,0.7326630370993099,63723.0,1.4050805354045082
139,0.0007892001984112785,0.9795333977277773,62824.0,1.3801558453774518
140,0.0004883393684046233,0.9855516111249341,63455.0,1.4542699045655176
141,0.003394054828147093,0.9206141515202022,63103.0,1.3334932273771969
142,0.0013068258398947028,0.9676543739308704,63284.0,1.359101883365847
143,0.0006876561245504903,0.9840884381920272,63289.0,1.3601807085206055
144,0.008339955676441304,0.852290907184985,62686.0,1.4036746903407824
145,0.0013280109233245424,0.9642215718832376,63077.0,1.375945158217494
146,0.0004126795834222238,0.9916079150414525,62801.0,1.3702104116372684
147,0.0021810498707087074,0.9562862934585756,63538.0,1.3908107596006936
148,0.008757884280940426,0.8171951470637226,63217.0,1.3648164366359303
149,0.0004954182446196224,0.9896266369278798,63270.0,1.325140054619542
150,0.0013090165115389077,0.9710192064598745,63386.0,1.3113216947532962
151,0.009333360835569243,0.7723096079766699,63273.0,1.40027500198177
152,0.0019121728467074424,0.9555980903279006,63479.0,1.4603309556010196
153,0.0007681783414961052,0.9792948701290637,63056.0,1.419445146689018
154,0.0004250933894060511,0.9871846919836084,63282.0,1.4014820824139242
