,selection_0p1_MaxAFs,selection_0p1_H,selection_0p1_total_m,selection_0p1_rec_errors
0,0.7029203809325417,0.09425816047549296,59534.0,2.698750290846853
1,0.04253671804072307,0.7219283317079384,60703.0,2.313681255788058
2,0.42867300700876615,0.39785445691120613,60998.0,2.349548117725595
3,0.3492027677684368,0.4846014533646512,60799.0,2.3546696672388983
4,0.09021763996332145,0.5579689619458199,60683.0,2.309517630846525
5,0.484666823369848,0.1061056690366371,60130.0,2.459401703984989
6,0.0530580672226408,0.7856324304672447,60456.0,2.3603272913370077
7,0.06071987686672822,0.7491661680313315,60821.0,2.342494953292796
8,0.016876479030886727,0.9124916044379137,60850.0,2.360155206322627
9,0.039907851931592936,0.8273184109893474,60435.0,2.42832670896421
10,0.023129420490805463,0.8855236906770765,60962.0,2.31284949154427
11,0.029677243535772554,0.8619608978197022,60921.0,2.3219726294194523
12,0.023539857857368323,0.8617892878950533,60807.0,2.2463457689270534
13,0.08639157609606798,0.6076104415594781,60778.0,2.2938905805122154
14,0.31589689572120333,0.40329209370253893,60395.0,2.3494747153920086
15,0.2506912449601558,0.537979477986116,59670.0,2.350622834176196
16,0.4168193600597966,0.3749649830488716,59519.0,2.4933483213272485
17,0.6872082825394613,0.1311171002704138,59812.0,2.639570610846233
18,0.17804858182919311,0.4963435493749896,60588.0,2.336696233498639
19,0.5030151416560878,0.1991905790348486,60266.0,2.427812973389946
20,0.8684784574977529,0.06085261397247432,61360.0,2.4827744929865823
21,0.6370831981953814,0.3049619818873808,60772.0,2.493421737186093
22,0.009392801059515335,0.9468541449630224,60859.0,2.3717431805978393
23,0.23306043606891208,0.5994547361067244,59852.0,2.3387800506062533
24,0.7349134736675298,0.12093978018879259,59856.0,2.735055960455327
25,0.06650574995036411,0.8387486061668966,60860.0,2.382961431422082
26,0.018154723048976452,0.8983617009350087,60760.0,2.3408638677138676
27,0.4953119583859671,0.23182334113906677,58389.0,2.483314157158812
28,0.041350241687352546,0.7561679708238545,60932.0,2.3463026397745974
29,0.9882017469755866,0.07134087449536419,61860.0,2.064170378687546
30,0.9128143269100808,0.04615586687955364,61243.0,2.3459667331743734
31,0.08128141782880437,0.7770345752034999,61025.0,2.342123552348566
32,0.19450905661027995,0.70857408809744,60259.0,2.375133769798616
33,0.40313714660310546,0.4756442050196291,60617.0,2.300776659243695
34,0.007712719134924901,0.9572292086709433,60859.0,2.2639398910633233
35,0.19637056051048732,0.4094009559751888,59742.0,2.300776659243695
36,0.29354818765004653,0.4269931338262237,60569.0,2.3608392723012948
37,0.05223820621207985,0.8065988058304046,60626.0,2.327957448166641
38,0.11232659405704115,0.7750865152164266,60671.0,2.3748104082647004
39,0.08793372302489624,0.7240569342197245,60674.0,2.3732392354454213
40,0.06227062325561864,0.8458429749828419,60606.0,2.2639398910633233
41,0.05790551670998369,0.6598768271698416,60572.0,2.26181959019147
