,selection_0p004_MaxAFs,selection_0p004_H,selection_0p004_total_m,selection_0p004_rec_errors
0,0.000747,0.9780659107072132,938.0,1.2068000897502529
1,0.000703,0.9813010242095493,869.0,1.0262278441084298
2,0.004501,0.8554316915190477,911.0,0.9976586919116599
3,0.011928,0.7752629757091783,925.0,1.0898041493386792
4,0.001668,0.9614587501981701,880.0,1.2068000897502529
5,0.004007,0.8702920821888265,852.0,1.0262278441084298
6,0.003259,0.9194494920328088,907.0,1.158123364104906
7,0.004092,0.8845170180548589,926.0,1.2068000897502529
8,0.003578,0.8875494359427827,932.0,1.047983973644051
9,0.001494,0.9564758246707878,905.0,1.248620265444881
10,0.007778,0.76841078140818,897.0,1.0262278441084298
11,0.020601,0.6607005906161314,913.0,0.9723348361132302
12,0.003351,0.892067662878639,905.0,0.9976586919116599
13,0.014191,0.5537524934213751,874.0,1.2015321873229379
14,0.000764,0.9767005737113301,910.0,1.1807390961310373
15,0.006842,0.7874903802102353,876.0,1.047983973644051
16,0.034189,0.5066508585939296,910.0,1.0801208521036312
17,0.001351,0.9622940993519081,888.0,1.0898041493386792
18,0.004173,0.9031739484918809,921.0,1.2068000897502529
19,0.004742,0.8739656987131574,878.0,1.248620265444881
20,0.000312,0.9908025164643595,882.0,1.3242694029757018
21,0.001721,0.9569014610904854,903.0,1.2068000897502529
22,0.191786,0.10910455468868863,921.0,1.1351622156615946
23,0.000523,0.9833672300535334,938.0,1.2068000897502529
24,0.000776,0.9809758004188753,863.0,1.2068000897502529
25,0.004717,0.832939527351561,913.0,1.2068000897502529
26,0.0057,0.859550751684675,900.0,1.2068000897502529
27,0.00027,0.9924052129956822,891.0,1.0898041493386792
28,0.003173,0.9071328225982296,919.0,1.158123364104906
29,0.000224,0.9912277780897473,889.0,1.2068000897502529
30,0.012973,0.7721874193664671,880.0,1.0723005728219404
31,0.001418,0.9505099286499124,904.0,1.097624428620371
32,0.000492,0.9830996348744299,915.0,1.0898041493386792
33,0.001612,0.958239542279772,937.0,1.2068000897502529
34,0.001048,0.9748955485908191,909.0,0.9976586919116599
35,0.001115,0.9658209951496133,906.0,0.9976586919116599
36,0.00873,0.8276978716624872,885.0,1.0898041493386792
37,0.004417,0.8782807212673303,934.0,1.248620265444881
38,0.008427,0.7632562323109051,879.0,1.2068000897502529
39,0.001192,0.9643055529037771,934.0,1.2068000897502529
40,0.008228,0.867717785976112,934.0,1.2068000897502529
41,0.000642,0.9835400635517678,901.0,1.2068000897502529
42,0.000769,0.9774711281189938,942.0,1.2068000897502529
43,0.001354,0.9673752892005633,884.0,1.2068000897502529
44,0.000869,0.9689866726883445,837.0,1.2068000897502529
45,0.000691,0.9787068399787697,861.0,1.2068000897502529
46,0.001553,0.9602018141526406,890.0,1.248620265444881
47,0.009646,0.6996948309726041,909.0,1.2068000897502529
48,0.000826,0.9712389656024377,919.0,1.2068000897502529
49,0.001401,0.9701019799017183,915.0,1.2068000897502529
50,0.001534,0.9621582124133952,946.0,1.0262278441084298
51,0.003202,0.9162834125740513,915.0,1.1351622156615946
52,0.000921,0.9743678892478137,863.0,1.19211405219834
53,0.000549,0.9829910853887489,907.0,1.2068000897502529
54,0.002173,0.9257945105236454,867.0,1.2068000897502529
55,0.000797,0.9829522344928531,897.0,0.9976586919116599
56,0.000946,0.9778808952752686,916.0,1.1824617269275794
57,0.001464,0.9610003181933666,890.0,1.2068000897502529
58,0.000871,0.971565263429752,894.0,1.1075490154321344
59,0.000807,0.9752594344120059,903.0,1.0359111413434796
60,0.004884,0.8284752009089003,854.0,0.9976586919116599
61,0.005519,0.8633510590806918,893.0,1.2068000897502529
62,0.005124,0.7977758439299252,879.0,1.2068000897502529
63,0.014522,0.5305066102727496,902.0,1.3242694029757018
64,0.00169,0.9556475692641987,908.0,1.248620265444881
65,0.022648,0.6557727737573684,839.0,1.2068000897502529
66,0.002123,0.9396498028725552,894.0,1.2068000897502529
67,0.001194,0.959548415105733,899.0,1.2068000897502529
68,0.002652,0.927305245937355,930.0,1.2068000897502529
69,0.000642,0.9824473952834554,900.0,1.1724446216653366
70,0.000827,0.9745596496865243,891.0,1.1614420234273375
71,0.009593,0.638673041519883,922.0,1.2068000897502529
72,0.001153,0.9655036325074693,891.0,1.2068000897502529
73,0.005778,0.8255882997724158,885.0,1.0262278441084298
74,0.000746,0.9760058277180841,878.0,1.2068000897502529
75,0.016278,0.6021063654672163,913.0,1.248620265444881
76,0.048997,0.4830589404474839,894.0,1.189055223656796
77,0.001226,0.9615686475264947,895.0,1.1724229686052787
78,0.034219,0.5182080313715185,931.0,1.248620265444881
79,0.000537,0.9821572481130306,891.0,1.189055223656796
80,0.00161,0.9539634414643176,921.0,1.047983973644051
81,0.016367,0.668840962344081,899.0,1.248620265444881
82,0.001618,0.9598094783812227,858.0,1.2068000897502529
83,0.001675,0.9593776268204227,961.0,1.3242694029757018
84,0.001291,0.9645728485231562,941.0,1.0262278441084298
85,0.001982,0.9511146174192052,895.0,1.376170315165389
86,0.00949,0.7791695216442425,987.0,1.1351622156615946
87,0.00076,0.9769256575204606,897.0,1.0898041493386792
88,0.004052,0.8552148999625144,892.0,1.2022734570769824
