,MaxAFs,H,total_m,rec_errors
0,0.004193021107241845,0.7191139174990944,6.0,0.03762693656111615
1,0.00035534077180015633,0.8304498269896194,2.0,0.3709172521899111
2,0.0012792267784805628,0.716734693877551,2.0,0.0008118069076381573
3,0.0039798166441617515,0.7403121748178981,10.0,0.3827673731814878
4,0.04285409707909885,0.17736464582352263,10.0,0.5318812996335929
5,0.0012792267784805628,0.8021729289271163,7.0,0.5318812996335929
6,0.005685452348802501,0.4794323979591838,8.0,0.02694650399760068
7,0.06957572311847061,0.23838956998054928,8.0,0.0008118069076381573
8,0.2574799232463933,0.014195065868083168,3.0,0.7663465532706155
9,0.001066022315400469,0.8128544423440454,6.0,0.6491139264521042
10,0.01066022315400469,0.33703318302693985,5.0,0.0008118069076381573
11,0.0017767038590007817,0.5925,3.0,0.38357918008912684
12,0.0025584535569611257,0.8292211652794292,8.0,0.0008118069076381573
13,0.004903702650842157,0.5299884659746252,5.0,0.0008118069076381573
14,0.0022031127851609694,0.73388671875,4.0,0.0008118069076381573
15,0.0016345675502807192,0.8182629387269482,10.0,0.8186159474505406
16,0.001066022315400469,0.871037242228378,9.0,0.0008118069076381573
17,0.0004974770805202189,0.9213243147027412,10.0,0.23365344672938448
18,0.008457110368843722,0.24444562842985773,2.0,0.0008118069076381573
19,0.015350721341766755,0.30691253857277034,10.0,0.2435230380013671
20,0.0012792267784805628,0.8178954001260239,7.0,0.15602925180768956
21,0.0013502949328405942,0.8671875,11.0,0.792481250360578
22,0.0779617653329543,0.17713407554128835,8.0,0.0008118069076381573
23,0.0027716580200412193,0.7693473046332534,7.0,0.23365344672938448
24,0.0004974770805202189,0.8832,4.0,0.11723262681851132
25,0.00895458744936394,0.4592347214710656,13.0,0.23365344672938448
26,0.003126998791841376,0.47299113141628557,3.0,0.0008118069076381573
27,0.0024873854026010943,0.7388117283950617,8.0,0.4681187003664071
28,0.008883519295003908,0.17842890149128332,3.0,0.0008118069076381573
29,0.004121952952881813,0.5424758884925354,5.0,0.23365344672938448
30,0.014213630872006253,0.36438649533887646,6.0,0.0008118069076381573
31,0.002345249093881032,0.7102076124567475,5.0,0.23365344672938448
32,0.002629521711321157,0.7782585181179016,8.0,0.23365344672938448
33,0.0002842726174401251,0.9346016646848989,4.0,0.0008118069076381573
34,0.03169639684457395,0.29123325230369157,7.0,0.7663465532706155
35,0.0013502949328405942,0.7850826605151865,6.0,0.23365344672938448
36,0.0014924312415606567,0.8483333333333334,8.0,0.5318812996335929
37,0.0002842726174401251,0.9182736455463728,9.0,0.23365344672938448
38,0.1747565915713169,0.016108244048554043,3.0,0.0008118069076381573
39,0.012721199630445598,0.40641014033499345,5.0,0.23365344672938448
40,0.002416317248241063,0.7559111111111111,6.0,0.7663465532706155
41,0.011086632080164877,0.21261621900826466,5.0,0.5118501209915767
42,0.00021320446308009382,0.9417360285374554,6.0,0.23365344672938448
43,0.0004974770805202189,0.9101533966398831,6.0,0.0008118069076381573
44,0.024447445099850758,0.4408100872037152,3.0,0.0008118069076381573
45,0.0007106815436003127,0.9229487713452728,9.0,0.0008118069076381573
46,0.006609338355482908,0.5694444444444444,6.0,0.0008118069076381573
47,0.0008528178523203753,0.8834547346514048,8.0,0.0008118069076381573
48,0.00021320446308009382,0.9299999999999999,2.0,0.0008118069076381573
49,0.00014213630872006254,0.9259259259259259,3.0,0.0008118069076381573
50,0.0013502949328405942,0.8204914618908788,7.0,0.0008118069076381573
51,0.0004974770805202189,0.89179548156956,6.0,0.0008118069076381573
52,0.0011370904697605004,0.8552295918367346,6.0,0.0008118069076381573
53,0.0012081586241205315,0.7330612244897958,4.0,0.0008118069076381573
54,0.004974770805202189,0.6868869775162216,7.0,0.0008118069076381573
55,0.12017624902281288,0.045646028935146354,10.0,0.08002770508516477
56,0.006538270201122877,0.7089233652644731,8.0,0.0008118069076381573
57,0.0006396133892402814,0.8910034602076125,4.0,0.0008118069076381573
58,0.12607490583469547,0.10700544884958785,6.0,0.0008118069076381573
59,0.027148034965531944,0.14817148591565732,7.0,0.5049347956359913
60,0.0002842726174401251,0.9131944444444444,4.0,0.02694650399760068
61,0.0014213630872006253,0.86083984375,9.0,0.23365344672938448
62,0.0013502949328405942,0.787686736079674,5.0,0.23365344672938448
63,0.0009949541610404379,0.8852892561983472,12.0,0.23365344672938448
64,0.0011370904697605004,0.7630385487528344,5.0,0.34072666866925605
65,0.002345249093881032,0.7764781285050473,8.0,0.39163980622821626
66,0.0002842726174401251,0.9362244897959183,4.0,0.0008118069076381573
67,0.0009949541610404379,0.8626033057851239,8.0,0.7284288374867351
68,0.019970151375168787,0.5350628191346412,6.0,0.0008118069076381573
69,0.0027716580200412193,0.7139155616521873,7.0,0.7663465532706155
70,0.0005685452348802502,0.909297052154195,8.0,0.0008118069076381573
71,0.0009238860066804065,0.7602040816326532,3.0,0.0008118069076381573
72,0.00021320446308009382,0.9135802469135803,3.0,0.0008118069076381573
73,0.002416317248241063,0.8640236686390532,12.0,0.0008118069076381573
74,0.0014924312415606567,0.8391003460207613,8.0,0.5638318840562366
75,0.000781749697960344,0.8428720083246619,4.0,0.7663465532706155
76,0.009096723758084003,0.528689452240833,10.0,0.23365344672938448
77,0.00042640892616018763,0.9146005509641874,5.0,0.0008118069076381573
78,0.00021320446308009382,0.9196675900277008,3.0,0.0008118069076381573
79,0.01122876838888494,0.6504954479150947,9.0,0.7663465532706155
80,0.00504583895956222,0.7083825265643449,10.0,0.23365344672938448
81,0.09089616942647999,0.10839628339343865,10.0,0.23365344672938448
82,0.005756520503162533,0.7581481481481481,14.0,0.5318812996335929
83,0.0006396133892402814,0.8678459937565037,6.0,0.0008118069076381573
84,0.006538270201122877,0.7796697893483775,8.0,0.3984721782455569
85,0.035107668253855445,0.3843625692442102,10.0,0.5266732146842923
86,0.0006396133892402814,0.8967784352399737,8.0,0.23365344672938448
87,0.0005685452348802502,0.8944636678200693,7.0,0.23365344672938448
88,0.0012081586241205315,0.8678993094230341,9.0,0.08002770508516477
89,0.010589154999644659,0.458631766805473,8.0,0.0008118069076381573
90,0.06417454338710823,0.0808193512904285,5.0,0.0008118069076381573
91,0.00035534077180015633,0.8620037807183365,5.0,0.23365344672938448
92,0.12564849690853527,0.37423046852653463,11.0,0.29741604599656846
93,0.0014213630872006253,0.8021120293847566,6.0,0.0008118069076381573
94,0.0012792267784805628,0.7980008329862558,6.0,0.11723262681851132
95,0.0034823395636415324,0.5971874999999998,6.0,0.29741604599656846
96,0.0016345675502807192,0.84375,8.0,0.4890287882137212
97,0.00035534077180015633,0.9163237311385459,6.0,0.0008118069076381573
98,0.006467202046762845,0.388194901015414,6.0,0.0008118069076381573
99,0.0007106815436003127,0.8595213319458896,4.0,0.0008118069076381573
100,0.0012081586241205315,0.8434343434343434,7.0,0.792481250360578
101,0.001847772013360813,0.852918762383783,10.0,0.02694650399760068
102,0.008883519295003908,0.708117494060636,6.0,0.23365344672938448
103,0.005969724966242627,0.5944581618655693,8.0,0.02694650399760068
104,0.424987563072987,0.08470142120912316,12.0,0.23365344672938448
105,0.001563499395920688,0.7920661157024793,9.0,0.23365344672938448
106,0.003198066946201407,0.48779296875,3.0,0.4681187003664071
107,0.010375950536564565,0.36578449905482047,7.0,0.0530812010875632
108,0.0002842726174401251,0.9475,5.0,0.0008118069076381573
109,0.0035534077180015633,0.7144168962350781,6.0,0.0008118069076381573
110,0.0005685452348802502,0.8984375,7.0,0.02694650399760068
111,0.0017767038590007817,0.8215625,9.0,0.40971387717909025
112,0.03084357899225357,0.13524753655617627,6.0,0.14336732390847384
113,0.0004974770805202189,0.9137859225322782,10.0,0.4939635838497125
114,0.0034823395636415324,0.43939393939393956,4.0,0.0008118069076381573
115,0.00035534077180015633,0.9296875,4.0,0.5
116,0.0013502949328405942,0.8233812043335853,5.0,0.0008118069076381573
117,0.0012081586241205315,0.7512500000000001,4.0,0.8194277543581796
118,0.0004974770805202189,0.831275720164609,3.0,0.0008118069076381573
