,1,2,3,4,5
Population 632,942982.0,49948.0,409.0,,
Population 633,537169.0,101687.0,409.0,5.0,
Population 634,445145.0,6282.0,27.0,,
Population 635,450838.0,536119.0,8446.0,30.0,
Population 636,913331.0,48154.0,303.0,,
Population 637,847619.0,41766.0,160.0,,
Population 638,408713.0,219722.0,896.0,6.0,
Population 639,683712.0,36441.0,202.0,,
Population 640,900508.0,63820.0,382.0,,
Population 641,650890.0,19500.0,53.0,,
Population 642,867816.0,41615.0,148.0,,
Population 643,797065.0,29444.0,114.0,,
Population 644,695081.0,28756.0,340.0,4.0,
Population 645,753946.0,134274.0,17933.0,487.0,
Population 646,523990.0,15562.0,25.0,,
Population 647,740808.0,71471.0,132.0,,
Population 648,702254.0,81265.0,3457.0,,
Population 649,713849.0,185239.0,1327.0,4.0,
Population 650,599914.0,57019.0,178.0,,
Population 651,698131.0,23420.0,1081.0,,
Population 652,898136.0,60147.0,543.0,1.0,
Population 653,803851.0,39880.0,266.0,1.0,
Population 654,804389.0,94467.0,547.0,6.0,
Population 655,830290.0,90397.0,533.0,,
Population 656,498829.0,90745.0,697.0,1.0,
Population 657,972604.0,21112.0,112.0,,
Population 658,818351.0,14374.0,65.0,,
Population 659,870451.0,18626.0,57.0,,
Population 660,628676.0,10310.0,14.0,,
Population 661,852060.0,64309.0,1562.0,4.0,
Population 662,729872.0,137440.0,439.0,1.0,
Population 663,732120.0,18733.0,97.0,,
Population 664,853060.0,28603.0,137.0,,
Population 665,906747.0,57720.0,379.0,,
Population 666,765313.0,10099.0,19.0,,
Population 667,350362.0,5700.0,11.0,,
Population 668,954691.0,45126.0,105.0,,
Population 669,466551.0,6972.0,16.0,,
Population 670,679439.0,8096.0,50.0,,
Population 671,754699.0,135497.0,12378.0,103.0,
Population 672,811854.0,136252.0,5609.0,15.0,
Population 673,831124.0,53844.0,303.0,,
Population 674,941233.0,50644.0,227.0,,
Population 675,788416.0,194359.0,1686.0,4.0,
Population 676,859374.0,64026.0,213.0,,
Population 677,535577.0,10164.0,65.0,,
Population 678,556639.0,17518.0,26.0,,
Population 679,668465.0,9266.0,40.0,,
Population 680,961557.0,17311.0,80.0,,
Population 681,383984.0,501076.0,2883.0,,
Population 682,922056.0,38529.0,112.0,,
Population 683,638263.0,51809.0,179.0,,
Population 684,609775.0,10982.0,38.0,,
Population 685,868307.0,71259.0,1675.0,3.0,
Population 686,941688.0,49142.0,249.0,,
Population 687,839208.0,66943.0,171.0,,
Population 688,688999.0,20659.0,139.0,,
Population 689,372589.0,617261.0,9812.0,31.0,
Population 690,744624.0,53945.0,194.0,,
Population 691,924819.0,39264.0,275.0,,
Population 692,668831.0,8116.0,9.0,,
Population 693,584857.0,390549.0,10440.0,60.0,
Population 694,811395.0,32714.0,87.0,,
Population 695,636690.0,14701.0,411.0,2.0,
Population 696,905628.0,91807.0,846.0,,
Population 697,834783.0,26119.0,183.0,,
Population 698,954539.0,40229.0,314.0,,
Population 699,224898.0,13630.0,456.0,6.0,
Population 700,941582.0,30268.0,116.0,,
Population 701,677319.0,53418.0,2174.0,,
Population 702,742026.0,8406.0,17.0,,
Population 703,806997.0,28044.0,67.0,,
Population 704,639466.0,8182.0,4.0,,
Population 705,655845.0,103832.0,602.0,1.0,
Population 706,835458.0,45740.0,124.0,,
Population 707,337188.0,3374.0,,,
Population 708,884306.0,25044.0,508.0,,
Population 709,976472.0,12074.0,48.0,,
Population 710,506174.0,10126.0,61.0,,
Population 711,471736.0,4983.0,13.0,,
Population 712,489869.0,49265.0,221.0,,
Population 713,953408.0,25033.0,109.0,,
Population 714,759934.0,7589.0,6.0,,
Population 715,361410.0,31562.0,69.0,,
Population 716,414712.0,308645.0,5234.0,9.0,
Population 717,869076.0,123613.0,1059.0,1.0,
Population 718,432798.0,19373.0,16.0,,
Population 719,917143.0,22453.0,179.0,,
Population 720,916672.0,38959.0,215.0,3.0,
Population 721,757303.0,109682.0,1376.0,5.0,
Population 722,690312.0,143975.0,467.0,,
Population 723,777983.0,23119.0,1671.0,,
Population 724,878571.0,10154.0,76.0,,
Population 725,864979.0,97330.0,550.0,1.0,
Population 726,588323.0,17154.0,56.0,,
Population 727,654598.0,201947.0,1155.0,,
Population 728,820803.0,7149.0,38.0,,
Population 729,781113.0,29144.0,52.0,,
Population 730,698233.0,36736.0,148.0,,
Population 731,775776.0,11750.0,24.0,,
Population 732,726898.0,254791.0,1403.0,7.0,
Population 733,753174.0,66427.0,4218.0,5.0,
Population 734,852048.0,49074.0,416.0,,
Population 735,874748.0,25991.0,83.0,,
Population 736,593167.0,309076.0,2834.0,12.0,
Population 737,830625.0,17709.0,29.0,,
Population 738,725756.0,23137.0,45.0,,
Population 739,772340.0,223001.0,1145.0,,
Population 740,463110.0,67990.0,307.0,60.0,
Population 741,603884.0,288585.0,3299.0,23.0,
Population 742,920258.0,23989.0,228.0,,
Population 743,384140.0,5573.0,172.0,,
Population 744,957007.0,20424.0,25.0,,
Population 745,376140.0,5645.0,7.0,,
Population 746,785191.0,19778.0,82.0,4.0,
Population 747,908244.0,50740.0,2046.0,8.0,
Population 748,841870.0,132354.0,2687.0,10.0,
Population 749,544105.0,16902.0,56.0,,
Population 750,938848.0,12605.0,58.0,,
Population 751,480354.0,86673.0,640.0,,
Population 752,904384.0,69638.0,1795.0,3.0,
Population 753,733858.0,14472.0,37.0,,
Population 754,849218.0,19129.0,126.0,,
Population 755,750351.0,131015.0,6995.0,20.0,
Population 756,760840.0,174843.0,1001.0,,
Population 757,708650.0,31201.0,178.0,,
Population 758,310020.0,3914.0,3.0,,
Population 759,735920.0,13353.0,81.0,,
Population 760,6538.0,979319.0,11101.0,19.0,
Population 761,483274.0,8383.0,6.0,,
Population 762,216077.0,610184.0,2474.0,,
Population 763,138770.0,800567.0,28870.0,168.0,
Population 764,454795.0,29834.0,116.0,,
Population 765,964896.0,12399.0,119.0,,
Population 766,948908.0,40870.0,416.0,9.0,
Population 767,619557.0,20003.0,62.0,,
Population 768,760718.0,21703.0,104.0,,
Population 769,903877.0,55329.0,723.0,1.0,
Population 770,928628.0,26519.0,86.0,,
Population 771,922541.0,15868.0,48.0,,
Population 772,805527.0,68284.0,181.0,,
Population 773,758688.0,12008.0,34.0,,
Population 774,917188.0,10840.0,19.0,,
Population 775,888705.0,101248.0,870.0,,
Population 776,863439.0,49473.0,153.0,,
Population 777,935090.0,16386.0,117.0,,
Population 778,845696.0,10146.0,49.0,,
Population 779,827568.0,120682.0,1493.0,4.0,
Population 780,716514.0,5791.0,3.0,,
Population 781,889527.0,5293.0,8.0,,
Population 782,854936.0,47495.0,271.0,2.0,
Population 783,907355.0,17925.0,104.0,,
Population 784,814858.0,22474.0,142.0,,
Population 785,759366.0,21024.0,59.0,,
Population 786,453050.0,7640.0,6.0,,
Population 787,807072.0,20513.0,158.0,,
Population 788,732922.0,23379.0,270.0,,
Population 789,709508.0,24845.0,84.0,,
Population 790,169989.0,739262.0,3800.0,6.0,
Population 791,741883.0,30316.0,99.0,,
Population 792,759681.0,8292.0,30.0,,
Population 793,477280.0,5420.0,17.0,,
Population 794,283092.0,7940.0,32.0,,
Population 795,436233.0,15931.0,35.0,2.0,
Population 796,780166.0,124468.0,26611.0,74.0,
Population 797,527551.0,104212.0,510.0,4.0,
Population 798,646846.0,5760.0,16.0,,
Population 799,184549.0,597168.0,13529.0,257.0,
Population 800,797376.0,16580.0,18.0,,
Population 801,943447.0,13457.0,54.0,,
Population 802,941219.0,55238.0,230.0,,
Population 803,199026.0,748576.0,7331.0,20.0,
Population 804,735382.0,158867.0,18570.0,57.0,
Population 805,226997.0,690100.0,33957.0,215.0,
Population 806,718334.0,11329.0,1113.0,,
Population 807,799301.0,25619.0,107.0,,
Population 808,632258.0,5606.0,7.0,,
Population 809,332428.0,5746.0,9.0,,
Population 810,913626.0,73427.0,379.0,3.0,
Population 811,746385.0,30129.0,109.0,,
Population 812,638198.0,16399.0,96.0,,
Population 813,803483.0,21245.0,106.0,,
Population 814,882838.0,115050.0,652.0,,
Population 815,787144.0,16946.0,105.0,,
Population 816,630701.0,5826.0,12.0,,
Population 817,694749.0,26622.0,115.0,,
Population 818,853702.0,60330.0,354.0,1.0,
Population 819,608782.0,18580.0,58.0,,
Population 820,661060.0,88474.0,316.0,,
Population 821,555785.0,420967.0,10817.0,219.0,
Population 822,406687.0,16034.0,35.0,,
Population 823,878240.0,54402.0,1033.0,27.0,
Population 824,624581.0,31845.0,1265.0,10.0,
Population 825,969559.0,12006.0,60.0,,
Population 826,932426.0,33984.0,212.0,,
Population 827,676215.0,10307.0,34.0,,
Population 828,846345.0,46756.0,359.0,,
Population 829,678249.0,34189.0,121.0,,
Population 830,861550.0,136705.0,1044.0,,
Population 831,304275.0,4097.0,7.0,,
Population 832,924210.0,16149.0,85.0,,
Population 833,746415.0,9366.0,9.0,,
Population 834,786627.0,122053.0,653.0,,
Population 835,954506.0,28037.0,103.0,,
Population 836,209981.0,54181.0,226.0,,
Population 837,462512.0,167764.0,2445.0,10.0,
Population 838,777923.0,40968.0,223.0,,
Population 839,752606.0,46802.0,249.0,,
Population 840,966208.0,10337.0,22.0,,
Population 841,981793.0,16227.0,45.0,,
Population 842,902771.0,15986.0,61.0,,
Population 843,691432.0,10516.0,13.0,,
Population 844,772079.0,110551.0,2427.0,9.0,
Population 845,825315.0,22220.0,83.0,,
Population 846,590279.0,47516.0,641.0,1.0,
Population 847,733551.0,23684.0,342.0,,
Population 848,356493.0,506923.0,3056.0,9.0,
Population 849,796611.0,26667.0,78.0,,
Population 850,709547.0,27327.0,731.0,,
Population 851,645173.0,9463.0,10.0,,
Population 852,602255.0,30804.0,98.0,,
Population 853,775812.0,91269.0,1021.0,3.0,
Population 854,837312.0,97455.0,1011.0,,
Population 855,706578.0,37230.0,134.0,,
Population 856,642337.0,10349.0,23.0,,
Population 857,914124.0,16779.0,29.0,,
Population 858,374605.0,10953.0,27.0,,
Population 859,707157.0,20533.0,107.0,,
Population 860,606039.0,114709.0,414.0,1.0,
Population 861,886692.0,16623.0,66.0,,
Population 862,851408.0,20537.0,97.0,,
Population 863,809583.0,9285.0,9.0,,
Population 864,426632.0,519719.0,3691.0,,
Population 865,597377.0,42670.0,559.0,,
Population 866,782956.0,23935.0,89.0,,
Population 867,868887.0,14326.0,42.0,,
Population 868,665639.0,66323.0,493.0,2.0,
Population 869,771118.0,12270.0,38.0,,
Population 870,520476.0,22750.0,113.0,,
Population 871,924702.0,45082.0,1975.0,8.0,
Population 872,945989.0,10518.0,26.0,,
Population 873,11928.0,923016.0,32088.0,429.0,2.0
Population 874,848168.0,22750.0,864.0,3.0,
Population 875,956576.0,32860.0,625.0,,
Population 876,677273.0,23285.0,157.0,,
Population 877,3700.0,967978.0,24676.0,73.0,
Population 878,978067.0,15656.0,232.0,,
Population 879,883813.0,33062.0,77.0,2.0,
Population 880,578430.0,406997.0,4083.0,3.0,
Population 881,594078.0,83298.0,357.0,,
Population 882,921583.0,38233.0,2837.0,4.0,
Population 883,651296.0,14540.0,52.0,,
Population 884,917102.0,24939.0,207.0,,
Population 885,693252.0,18123.0,96.0,,
Population 886,926694.0,24459.0,151.0,,
Population 887,656760.0,38105.0,203.0,,
Population 888,690779.0,61850.0,239.0,,
Population 889,942308.0,52134.0,994.0,,
Population 890,900156.0,27019.0,72.0,,
Population 891,970270.0,27150.0,161.0,2.0,
Population 892,422798.0,146167.0,2179.0,,
Population 893,685495.0,62733.0,1038.0,22.0,
Population 894,644225.0,34683.0,44.0,,
Population 895,303674.0,47907.0,383.0,3.0,
Population 896,704769.0,7724.0,72.0,,
Population 897,545273.0,24069.0,106.0,,
Population 898,508661.0,452924.0,38324.0,80.0,
Population 899,464161.0,8331.0,31.0,,
Population 900,47201.0,861085.0,78952.0,213.0,1.0
Population 901,936364.0,47579.0,251.0,,
Population 902,882988.0,46247.0,512.0,,
Population 903,879630.0,12614.0,52.0,,
Population 904,624120.0,5006.0,6.0,,
Population 905,933248.0,63648.0,1100.0,1.0,
Population 906,674049.0,61259.0,560.0,,
Population 907,579511.0,8320.0,37.0,,
Population 908,664204.0,23942.0,130.0,,
Population 909,843805.0,19864.0,54.0,,
Population 910,844380.0,67124.0,354.0,3.0,
Population 911,932691.0,16809.0,57.0,,
Population 912,511996.0,390456.0,2404.0,39.0,
Population 913,837506.0,15670.0,47.0,,
Population 914,488099.0,72890.0,376.0,1.0,
Population 915,743911.0,179005.0,557.0,,
Population 916,949028.0,15663.0,8.0,,
Population 917,939317.0,32341.0,434.0,,
Population 918,899642.0,83091.0,911.0,,
Population 919,484559.0,3687.0,6.0,,
Population 920,855371.0,143219.0,1210.0,,
Population 921,480833.0,347678.0,1598.0,1.0,
Population 922,702104.0,12113.0,19.0,,
Population 923,79712.0,373989.0,534190.0,11651.0,53.0
Population 924,883436.0,86598.0,401.0,1.0,
Population 925,525440.0,94168.0,3898.0,16.0,
Population 926,535501.0,447095.0,2216.0,1.0,
Population 927,584532.0,17208.0,50.0,,
Population 928,728522.0,9314.0,16.0,,
Population 929,874984.0,74435.0,703.0,,
Population 930,778192.0,26728.0,83.0,,
Population 931,823840.0,8671.0,214.0,,
Population 932,629530.0,133192.0,1544.0,,
Population 933,925757.0,68574.0,370.0,,
Population 934,967016.0,21924.0,195.0,,
Population 935,859029.0,23609.0,46.0,,
Population 936,689179.0,8963.0,14.0,,
Population 937,579742.0,10348.0,25.0,,
Population 938,820596.0,176464.0,2934.0,4.0,
Population 939,803375.0,13724.0,132.0,,
Population 940,785426.0,110010.0,565.0,,
Population 941,637684.0,7464.0,22.0,,
Population 942,483867.0,456306.0,59528.0,284.0,
Population 943,884053.0,67671.0,2453.0,2.0,
Population 944,913160.0,44801.0,1198.0,,
Population 945,417333.0,9700.0,29.0,,
Population 946,919511.0,32020.0,103.0,,
Population 947,862471.0,8573.0,17.0,,
Population 948,679916.0,57716.0,881.0,10.0,
Population 949,768733.0,16877.0,58.0,,
Population 950,790786.0,67115.0,1057.0,2.0,
Population 951,751445.0,89670.0,734.0,,
Population 952,732036.0,216474.0,50223.0,452.0,
Population 953,847120.0,100544.0,4019.0,11.0,
Population 954,882380.0,17233.0,36.0,,
Population 955,857554.0,42187.0,423.0,,
Population 956,738584.0,12555.0,13.0,,
Population 957,962900.0,20933.0,108.0,,
Population 958,538027.0,419514.0,25634.0,41.0,
Population 959,282888.0,422391.0,1153.0,,
Population 960,797388.0,18796.0,42.0,,
Population 961,888848.0,59010.0,534.0,,
Population 962,696842.0,90763.0,2617.0,,
Population 963,771830.0,23156.0,53.0,,
Population 964,887807.0,39865.0,561.0,11.0,
Population 965,784317.0,31429.0,210.0,,
Population 966,806178.0,103409.0,890.0,,
Population 967,122214.0,812660.0,7813.0,18.0,
Population 968,547249.0,9801.0,45.0,,
Population 969,900711.0,58601.0,218.0,2.0,
Population 970,706584.0,167272.0,688.0,3.0,
Population 971,874223.0,25341.0,66.0,,
Population 972,563592.0,4794.0,14.0,,
Population 973,580256.0,10006.0,13.0,,
Population 974,803521.0,12598.0,206.0,,
Population 975,718955.0,55037.0,709.0,,
Population 976,685255.0,20191.0,106.0,,
Population 977,767343.0,14241.0,56.0,,
Population 978,927444.0,48660.0,450.0,2.0,
Population 979,888581.0,5490.0,73.0,,
Population 980,628562.0,11172.0,24.0,,
Population 981,806210.0,37601.0,126.0,,
Population 982,704845.0,268716.0,12708.0,45.0,
Population 983,904256.0,57663.0,276.0,,
Population 984,778071.0,18414.0,49.0,,
Population 985,787183.0,61435.0,229.0,,
Population 986,687081.0,8396.0,24.0,,
Population 987,780107.0,192398.0,22231.0,167.0,7.0
Population 988,536533.0,6416.0,9.0,,
Population 989,175761.0,688835.0,6156.0,25.0,
Population 990,914290.0,39355.0,302.0,,
Population 991,836878.0,131666.0,951.0,2.0,
Population 992,867869.0,64125.0,150.0,,
Population 993,828552.0,25319.0,111.0,,
Population 994,786193.0,27224.0,107.0,,
Population 995,501363.0,15300.0,21.0,,
Population 996,756905.0,46423.0,346.0,,
Population 997,955218.0,28547.0,236.0,,
Population 998,666443.0,206402.0,9466.0,26.0,
Population 999,876148.0,100244.0,634.0,2.0,
